MEMBER_HIERARCHY_ID,MEMBER_ID,LEVEL,PARENT_MEMBER_ID,COMPARATOR,OPERATOR,VALID_FROM,VALID_TO
EBA_CU_CU6007,EBA_CU_EBA_LSL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_LTL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_LVL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_LYD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MAD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MDL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MGA,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MKD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MMK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MNT,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MOP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MRO,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MUR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MVR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MWK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MXN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MYR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_MZN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_NAD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_NGN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_NIO,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_NOK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_NPR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_NZD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_OMR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_PAB,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_PEN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_PGK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_PHP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_PKR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_PLN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_PYG,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_QAR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_RON,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_RSD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_RUB,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_RWF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SAR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SBD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SCR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SDG,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SEK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SGD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SHP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SLL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SOS,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SRD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SSP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_STD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SVC,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SYP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_SZL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_THB,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_TJS,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_TMT,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_TND,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_TOP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_TRY,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_TTD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_TWD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_TZS,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_UAH,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_UGX,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_UYI,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_UYU,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_UZS,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_VEF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_VND,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_VUV,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_WST,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_XCD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_YER,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_ZAR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_ZMK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_ZMW,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_ZWL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_XPF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_ECB6_UYW,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_ECB6_VES,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_ECB6_EEK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_ECB6_STN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_ECB6_MRU,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_ECB6_x6013,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU6007,EBA_CU_EBA_x0,1,,>=,,1900-01-01,9999-12-31
EBA_MC_MC135,EBA_MC_EBA_x494,2,EBA_MC_EBA_x492,>=,+,1900-01-01,9999-12-31
EBA_MC_MC135,EBA_MC_EBA_x493,2,EBA_MC_EBA_x492,>=,+,1900-01-01,9999-12-31
EBA_MC_MC135,EBA_MC_EBA_x495,2,EBA_MC_EBA_x492,>=,+,1900-01-01,9999-12-31
EBA_MC_MC135,EBA_MC_EBA_x496,2,EBA_MC_EBA_x492,>=,+,1900-01-01,9999-12-31
EBA_MC_MC135,EBA_MC_EBA_x492,1,,=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6078,EBA_ZZ_ECB6_x6655,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6078,EBA_ZZ_ECB6_x6656,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6078,EBA_ZZ_ECB6_x6657,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6368,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6369,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6370,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6371,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6372,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6373,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6374,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6375,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6376,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6377,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6378,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6379,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6380,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6381,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6382,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6383,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6028,EBA_ZZ_ECB6_x6384,1,,>=,,1900-01-01,9999-12-31
EBA_OF_OF9001,EBA_OF_EBA_x1,2,EBA_OF_ECB6_x6005,>=,,1900-01-01,9999-12-31
EBA_OF_OF9001,EBA_OF_EBA_x9,2,EBA_OF_ECB6_x6005,>=,,1900-01-01,9999-12-31
EBA_OF_OF9001,EBA_OF_ECB6_x6005,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6068,EBA_ZZ_ECB6_x6629,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6068,EBA_ZZ_ECB6_x6630,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6068,EBA_ZZ_ECB6_x6628,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6068,EBA_ZZ_ECB6_x6356,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6169,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6170,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6171,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6172,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6173,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6174,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6175,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6176,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6177,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6178,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6179,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6180,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6181,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6182,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6183,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ6010,EBA_ZZ_ECB6_x6184,1,,>=,,1900-01-01,9999-12-31
EBA_RP_RP8,EBA_RP_EBA_x56,1,,>=,,1900-01-01,9999-12-31
EBA_RP_RP8,EBA_RP_EBA_x55,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ1,EBA_ZZ_EBA_x3,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ1,EBA_ZZ_EBA_x4,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ1,EBA_ZZ_EBA_x5,1,,>=,,1900-01-01,9999-12-31
EBA_ZZ_ZZ1,EBA_ZZ_EBA_x6,1,,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_AED,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_AFN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_ALL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_AMD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_ANG,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_AOA,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_ARS,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_AUD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_AWG,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_AZN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BAM,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BBD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BDT,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BGN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BHD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BIF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BMD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BND,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BOB,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BOV,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BRL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BSD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BTN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BWP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BYR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BYN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_BZD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CAD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CDF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CHE,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CHF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CHW,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CLF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CLP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CNY,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_COP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_COU,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CRC,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CUC,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CUP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CVE,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_CZK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_DJF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_DKK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_DOP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_DZD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_EGP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_ERN,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_ETB,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_EUR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_FJD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_FKP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_GBP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_GEL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_GHS,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_GIP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_GMD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_GNF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_GTQ,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_GYD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_HKD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_HNL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_HRK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_HTG,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_HUF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_IDR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_ILS,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_INR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_IQD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_IRR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_ISK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_JMD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_JOD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_JPY,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_KES,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_KGS,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_KHR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_KMF,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_KPW,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_KRW,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_KWD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_KYD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_KZT,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_LAK,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_LBP,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_LKR,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_LRD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_LSL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_LTL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_LVL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_LYD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_MAD,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_MDL,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
EBA_CU_CU3_2,EBA_CU_EBA_MGA,2,EBA_CU_EBA_x0,>=,,1900-01-01,9999-12-31
