MAINTENANCE_AGENCY_ID,CUBE_MAPPING_ID,NAME,CODE,SOURCE_CUBE_ID,DESTINATION_CUBE_ID,DESCRIPTION
ECB,M_F_04.08_REF_FINREP 3.0,F_04.08-->F_04.08_REF__FINREP 3.0,M_F_04.08_REF_FINREP 3.0,EBA_FINREP_EBA_F_04.08_FINREP_3.0-Ind,FINREP_REF_F_04.08_REF_FINREP 3.0,"Mapping cubes, source cube: F_04.08, target cube: F_04.08_REF, version: FINREP 3.0"
ECB,M_F_17.01_REF_FINREP 3.0,F_17.01-->F_17.01_REF__FINREP 3.0,M_F_17.01_REF_FINREP 3.0,EBA_FINREP_EBA_F_17.01_FINREP_3.0-Ind,FINREP_REF_F_17.01_REF_FINREP 3.0,"Mapping cubes, source cube: F_17.01, target cube: F_17.01_REF, version: FINREP 3.0"
ECB,M_F_16.05_REF_FINREP 3.0,F_16.05-->F_16.05_REF__FINREP 3.0,M_F_16.05_REF_FINREP 3.0,EBA_FINREP_EBA_F_16.05_FINREP_3.0-Ind,FINREP_REF_F_16.05_REF_FINREP 3.0,"Mapping cubes, source cube: F_16.05, target cube: F_16.05_REF, version: FINREP 3.0"
ECB,M_F_14.00_REF_FINREP 3.0,F_14.00-->F_14.00_REF__FINREP 3.0,M_F_14.00_REF_FINREP 3.0,EBA_FINREP_EBA_F_14.00_FINREP_3.0-Ind,FINREP_REF_F_14.00_REF_FINREP 3.0,"Mapping cubes, source cube: F_14.00, target cube: F_14.00_REF, version: FINREP 3.0"
ECB,M_F_08.02_REF_FINREP 3.0,F_08.02-->F_08.02_REF__FINREP 3.0,M_F_08.02_REF_FINREP 3.0,EBA_FINREP_EBA_F_08.02_FINREP_3.0-Ind,FINREP_REF_F_08.02_REF_FINREP 3.0,"Mapping cubes, source cube: F_08.02, target cube: F_08.02_REF, version: FINREP 3.0"
ECB,M_F_44.03_REF_FINREP 3.0,F_44.03-->F_44.03_REF__FINREP 3.0,M_F_44.03_REF_FINREP 3.0,EBA_FINREP_EBA_F_44.03_FINREP_3.0-Ind,FINREP_REF_F_44.03_REF_FINREP 3.0,"Mapping cubes, source cube: F_44.03, target cube: F_44.03_REF, version: FINREP 3.0"
ECB,M_F_16.08_REF_FINREP 3.0,F_16.08-->F_16.08_REF__FINREP 3.0,M_F_16.08_REF_FINREP 3.0,EBA_FINREP_EBA_F_16.08_FINREP_3.0-Ind,FINREP_REF_F_16.08_REF_FINREP 3.0,"Mapping cubes, source cube: F_16.08, target cube: F_16.08_REF, version: FINREP 3.0"
ECB,M_F_13.03.1.b_REF_FINREP 2.9,F_13.03.1.b-->F_13.03.1.b_REF__FINREP 2.9,M_F_13.03.1.b_REF_FINREP 2.9,EBA_FINREP_EBA_F_13.03.1.b_FINREP_2.9,FINREP_REF_F_13.03.1.b_REF_FINREP 2.9,"Mapping cubes, source cube: F_13.03.1.b, target cube: F_13.03.1.b_REF, version: FINREP 2.9"
ECB,M_F_04.06_REF_FINREP 3.0,F_04.06-->F_04.06_REF__FINREP 3.0,M_F_04.06_REF_FINREP 3.0,EBA_FINREP_EBA_F_04.06_FINREP_3.0-Ind,FINREP_REF_F_04.06_REF_FINREP 3.0,"Mapping cubes, source cube: F_04.06, target cube: F_04.06_REF, version: FINREP 3.0"
ECB,M_F_03.00_REF_FINREP 3.0,F_03.00-->F_03.00_REF__FINREP 3.0,M_F_03.00_REF_FINREP 3.0,EBA_FINREP_EBA_F_03.00_FINREP_3.0-Ind,FINREP_REF_F_03.00_REF_FINREP 3.0,"Mapping cubes, source cube: F_03.00, target cube: F_03.00_REF, version: FINREP 3.0"
ECB,M_F_00.01_REF_FINREP 3.0,F_00.01-->F_00.01_REF__FINREP 3.0,M_F_00.01_REF_FINREP 3.0,EBA_FINREP_EBA_F_00.01_FINREP_3.0-Ind,FINREP_REF_F_00.01_REF_FINREP 3.0,"Mapping cubes, source cube: F_00.01, target cube: F_00.01_REF, version: FINREP 3.0"
ECB,M_F_17.02_REF_FINREP 3.0,F_17.02-->F_17.02_REF__FINREP 3.0,M_F_17.02_REF_FINREP 3.0,EBA_FINREP_EBA_F_17.02_FINREP_3.0-Ind,FINREP_REF_F_17.02_REF_FINREP 3.0,"Mapping cubes, source cube: F_17.02, target cube: F_17.02_REF, version: FINREP 3.0"
ECB,M_F_16.06_REF_FINREP 3.0,F_16.06-->F_16.06_REF__FINREP 3.0,M_F_16.06_REF_FINREP 3.0,EBA_FINREP_EBA_F_16.06_FINREP_3.0-Ind,FINREP_REF_F_16.06_REF_FINREP 3.0,"Mapping cubes, source cube: F_16.06, target cube: F_16.06_REF, version: FINREP 3.0"
ECB,M_F_31.01_REF_FINREP 3.0,F_31.01-->F_31.01_REF__FINREP 3.0,M_F_31.01_REF_FINREP 3.0,EBA_FINREP_EBA_F_31.01_FINREP_3.0-Ind,FINREP_REF_F_31.01_REF_FINREP 3.0,"Mapping cubes, source cube: F_31.01, target cube: F_31.01_REF, version: FINREP 3.0"
ECB,M_F_16.03_REF_FINREP 3.0,F_16.03-->F_16.03_REF__FINREP 3.0,M_F_16.03_REF_FINREP 3.0,EBA_FINREP_EBA_F_16.03_FINREP_3.0-Ind,FINREP_REF_F_16.03_REF_FINREP 3.0,"Mapping cubes, source cube: F_16.03, target cube: F_16.03_REF, version: FINREP 3.0"
ECB,M_F_46.00_REF_FINREP 3.0,F_46.00-->F_46.00_REF__FINREP 3.0,M_F_46.00_REF_FINREP 3.0,EBA_FINREP_EBA_F_46.00_FINREP_3.0-Ind,FINREP_REF_F_46.00_REF_FINREP 3.0,"Mapping cubes, source cube: F_46.00, target cube: F_46.00_REF, version: FINREP 3.0"
ECB,M_F_45.01_REF_FINREP 3.0,F_45.01-->F_45.01_REF__FINREP 3.0,M_F_45.01_REF_FINREP 3.0,EBA_FINREP_EBA_F_45.01_FINREP_3.0-Ind,FINREP_REF_F_45.01_REF_FINREP 3.0,"Mapping cubes, source cube: F_45.01, target cube: F_45.01_REF, version: FINREP 3.0"
ECB,M_F_07.02_REF_FINREP 3.0,F_07.02-->F_07.02_REF__FINREP 3.0,M_F_07.02_REF_FINREP 3.0,EBA_FINREP_EBA_F_07.02_FINREP_3.0-Ind,FINREP_REF_F_07.02_REF_FINREP 3.0,"Mapping cubes, source cube: F_07.02, target cube: F_07.02_REF, version: FINREP 3.0"
ECB,M_F_40.02_REF_FINREP 3.0,F_40.02-->F_40.02_REF__FINREP 3.0,M_F_40.02_REF_FINREP 3.0,EBA_FINREP_EBA_F_40.02_FINREP_3.0-Ind,FINREP_REF_F_40.02_REF_FINREP 3.0,"Mapping cubes, source cube: F_40.02, target cube: F_40.02_REF, version: FINREP 3.0"
ECB,M_F_45.02_REF_FINREP 3.0,F_45.02-->F_45.02_REF__FINREP 3.0,M_F_45.02_REF_FINREP 3.0,EBA_FINREP_EBA_F_45.02_FINREP_3.0-Ind,FINREP_REF_F_45.02_REF_FINREP 3.0,"Mapping cubes, source cube: F_45.02, target cube: F_45.02_REF, version: FINREP 3.0"
ECB,M_F_13.03.1.a_REF_FINREP 2.9,F_13.03.1.a-->F_13.03.1.a_REF__FINREP 2.9,M_F_13.03.1.a_REF_FINREP 2.9,EBA_FINREP_EBA_F_13.03.1.a_FINREP_2.9,FINREP_REF_F_13.03.1.a_REF_FINREP 2.9,"Mapping cubes, source cube: F_13.03.1.a, target cube: F_13.03.1.a_REF, version: FINREP 2.9"
ECB,M_F_31.02_REF_FINREP 3.0,F_31.02-->F_31.02_REF__FINREP 3.0,M_F_31.02_REF_FINREP 3.0,EBA_FINREP_EBA_F_31.02_FINREP_3.0-Ind,FINREP_REF_F_31.02_REF_FINREP 3.0,"Mapping cubes, source cube: F_31.02, target cube: F_31.02_REF, version: FINREP 3.0"
ECB,M_F_01.03_REF_FINREP 3.0,F_01.03-->F_01.03_REF__FINREP 3.0,M_F_01.03_REF_FINREP 3.0,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind,FINREP_REF_F_01.03_REF_FINREP 3.0,"Mapping cubes, source cube: F_01.03, target cube: F_01.03_REF, version: FINREP 3.0"
ECB,M_F_07.01_REF_FINREP 3.0,F_07.01-->F_07.01_REF__FINREP 3.0,M_F_07.01_REF_FINREP 3.0,EBA_FINREP_EBA_F_07.01_FINREP_3.0-Ind,FINREP_REF_F_07.01_REF_FINREP 3.0,"Mapping cubes, source cube: F_07.01, target cube: F_07.01_REF, version: FINREP 3.0"
ECB,M_F_40.01_REF_FINREP 3.0,F_40.01-->F_40.01_REF__FINREP 3.0,M_F_40.01_REF_FINREP 3.0,EBA_FINREP_EBA_F_40.01_FINREP_3.0-Ind,FINREP_REF_F_40.01_REF_FINREP 3.0,"Mapping cubes, source cube: F_40.01, target cube: F_40.01_REF, version: FINREP 3.0"
ECB,M_F_20.03_REF_FINREP 3.0,F_20.03-->F_20.03_REF__FINREP 3.0,M_F_20.03_REF_FINREP 3.0,EBA_FINREP_EBA_F_20.03_FINREP_3.0-Ind,FINREP_REF_F_20.03_REF_FINREP 3.0,"Mapping cubes, source cube: F_20.03, target cube: F_20.03_REF, version: FINREP 3.0"
ECB,M_F_43.00_REF_FINREP 3.0,F_43.00-->F_43.00_REF__FINREP 3.0,M_F_43.00_REF_FINREP 3.0,EBA_FINREP_EBA_F_43.00_FINREP_3.0-Ind,FINREP_REF_F_43.00_REF_FINREP 3.0,"Mapping cubes, source cube: F_43.00, target cube: F_43.00_REF, version: FINREP 3.0"
ECB,M_F_19.00.c_REF_FINREP 201,F_19.00.c-->F_19.00.c_REF__FINREP 201,M_F_19.00.c_REF_FINREP 201,EBA_FINREP_EBA_F_19.00.c_FINREP_2017-A,FINREP_REF_F_19.00.c_REF_FINREP 201,"Mapping cubes, source cube: F_19.00.c, target cube: F_19.00.c_REF, version: FINREP 201"
ECB,M_F_09.01.1_REF_FINREP 201,F_09.01.1-->F_09.01.1_REF__FINREP 201,M_F_09.01.1_REF_FINREP 201,EBA_FINREP_EBA_F_09.01.1_FINREP_2017-A,FINREP_REF_F_09.01.1_REF_FINREP 201,"Mapping cubes, source cube: F_09.01.1, target cube: F_09.01.1_REF, version: FINREP 201"
ECB,M_F_16.04.1_REF_FINREP 201,F_16.04.1-->F_16.04.1_REF__FINREP 201,M_F_16.04.1_REF_FINREP 201,EBA_FINREP_EBA_F_16.04.1_FINREP_2017-A,FINREP_REF_F_16.04.1_REF_FINREP 201,"Mapping cubes, source cube: F_16.04.1, target cube: F_16.04.1_REF, version: FINREP 201"
ECB,M_F_04.03.1_REF_FINREP 201,F_04.03.1-->F_04.03.1_REF__FINREP 201,M_F_04.03.1_REF_FINREP 201,EBA_FINREP_EBA_F_04.03.1_FINREP_2017-A,FINREP_REF_F_04.03.1_REF_FINREP 201,"Mapping cubes, source cube: F_04.03.1, target cube: F_04.03.1_REF, version: FINREP 201"
ECB,M_F_15.00.a_REF_FINREP 201,F_15.00.a-->F_15.00.a_REF__FINREP 201,M_F_15.00.a_REF_FINREP 201,EBA_FINREP_EBA_F_15.00.a_FINREP_2017-A,FINREP_REF_F_15.00.a_REF_FINREP 201,"Mapping cubes, source cube: F_15.00.a, target cube: F_15.00.a_REF, version: FINREP 201"
ECB,M_F_04.04.1_REF_FINREP 201,F_04.04.1-->F_04.04.1_REF__FINREP 201,M_F_04.04.1_REF_FINREP 201,EBA_FINREP_EBA_F_04.04.1_FINREP_2017-A,FINREP_REF_F_04.04.1_REF_FINREP 201,"Mapping cubes, source cube: F_04.04.1, target cube: F_04.04.1_REF, version: FINREP 201"
ECB,M_F_15.00.b_REF_FINREP 201,F_15.00.b-->F_15.00.b_REF__FINREP 201,M_F_15.00.b_REF_FINREP 201,EBA_FINREP_EBA_F_15.00.b_FINREP_2017-A,FINREP_REF_F_15.00.b_REF_FINREP 201,"Mapping cubes, source cube: F_15.00.b, target cube: F_15.00.b_REF, version: FINREP 201"
ECB,M_F_18.00.c_REF_FINREP 201,F_18.00.c-->F_18.00.c_REF__FINREP 201,M_F_18.00.c_REF_FINREP 201,EBA_FINREP_EBA_F_18.00.c_FINREP_2017-A,FINREP_REF_F_18.00.c_REF_FINREP 201,"Mapping cubes, source cube: F_18.00.c, target cube: F_18.00.c_REF, version: FINREP 201"
ECB,M_F_19.00.d_REF_FINREP 201,F_19.00.d-->F_19.00.d_REF__FINREP 201,M_F_19.00.d_REF_FINREP 201,EBA_FINREP_EBA_F_19.00.d_FINREP_2017-A,FINREP_REF_F_19.00.d_REF_FINREP 201,"Mapping cubes, source cube: F_19.00.d, target cube: F_19.00.d_REF, version: FINREP 201"
ECB,M_F_20.07.1_REF_FINREP 201,F_20.07.1-->F_20.07.1_REF__FINREP 201,M_F_20.07.1_REF_FINREP 201,EBA_FINREP_EBA_F_20.07.1_FINREP_2017-A,FINREP_REF_F_20.07.1_REF_FINREP 201,"Mapping cubes, source cube: F_20.07.1, target cube: F_20.07.1_REF, version: FINREP 201"
ECB,M_F_19.00.b_REF_FINREP 201,F_19.00.b-->F_19.00.b_REF__FINREP 201,M_F_19.00.b_REF_FINREP 201,EBA_FINREP_EBA_F_19.00.b_FINREP_2017-A,FINREP_REF_F_19.00.b_REF_FINREP 201,"Mapping cubes, source cube: F_19.00.b, target cube: F_19.00.b_REF, version: FINREP 201"
ECB,M_F_19.00.a_REF_FINREP 201,F_19.00.a-->F_19.00.a_REF__FINREP 201,M_F_19.00.a_REF_FINREP 201,EBA_FINREP_EBA_F_19.00.a_FINREP_2017-A,FINREP_REF_F_19.00.a_REF_FINREP 201,"Mapping cubes, source cube: F_19.00.a, target cube: F_19.00.a_REF, version: FINREP 201"
ECB,M_F_04.02.1_REF_FINREP 201,F_04.02.1-->F_04.02.1_REF__FINREP 201,M_F_04.02.1_REF_FINREP 201,EBA_FINREP_EBA_F_04.02.1_FINREP_2017-A,FINREP_REF_F_04.02.1_REF_FINREP 201,"Mapping cubes, source cube: F_04.02.1, target cube: F_04.02.1_REF, version: FINREP 201"
ECB,M_F_18.00.b_REF_FINREP 201,F_18.00.b-->F_18.00.b_REF__FINREP 201,M_F_18.00.b_REF_FINREP 201,EBA_FINREP_EBA_F_18.00.b_FINREP_2017-A,FINREP_REF_F_18.00.b_REF_FINREP 201,"Mapping cubes, source cube: F_18.00.b, target cube: F_18.00.b_REF, version: FINREP 201"
ECB,M_F_20.05.a_REF_FINREP 201,F_20.05.a-->F_20.05.a_REF__FINREP 201,M_F_20.05.a_REF_FINREP 201,EBA_FINREP_EBA_F_20.05.a_FINREP_2017-A,FINREP_REF_F_20.05.a_REF_FINREP 201,"Mapping cubes, source cube: F_20.05.a, target cube: F_20.05.a_REF, version: FINREP 201"
ECB,M_F_08.01.a_REF_FINREP 201,F_08.01.a-->F_08.01.a_REF__FINREP 201,M_F_08.01.a_REF_FINREP 201,EBA_FINREP_EBA_F_08.01.a_FINREP_2017-A,FINREP_REF_F_08.01.a_REF_FINREP 201,"Mapping cubes, source cube: F_08.01.a, target cube: F_08.01.a_REF, version: FINREP 201"
ECB,M_F_04.02.2_REF_FINREP 201,F_04.02.2-->F_04.02.2_REF__FINREP 201,M_F_04.02.2_REF_FINREP 201,EBA_FINREP_EBA_F_04.02.2_FINREP_2017-A,FINREP_REF_F_04.02.2_REF_FINREP 201,"Mapping cubes, source cube: F_04.02.2, target cube: F_04.02.2_REF, version: FINREP 201"
ECB,M_F_18.00.a_REF_FINREP 201,F_18.00.a-->F_18.00.a_REF__FINREP 201,M_F_18.00.a_REF_FINREP 201,EBA_FINREP_EBA_F_18.00.a_FINREP_2017-A,FINREP_REF_F_18.00.a_REF_FINREP 201,"Mapping cubes, source cube: F_18.00.a, target cube: F_18.00.a_REF, version: FINREP 201"
ECB,M_F_20.05.b_REF_FINREP 201,F_20.05.b-->F_20.05.b_REF__FINREP 201,M_F_20.05.b_REF_FINREP 201,EBA_FINREP_EBA_F_20.05.b_FINREP_2017-A,FINREP_REF_F_20.05.b_REF_FINREP 201,"Mapping cubes, source cube: F_20.05.b, target cube: F_20.05.b_REF, version: FINREP 201"
ECB,M_F_08.01.b_REF_FINREP 201,F_08.01.b-->F_08.01.b_REF__FINREP 201,M_F_08.01.b_REF_FINREP 201,EBA_FINREP_EBA_F_08.01.b_FINREP_2017-A,FINREP_REF_F_08.01.b_REF_FINREP 201,"Mapping cubes, source cube: F_08.01.b, target cube: F_08.01.b_REF, version: FINREP 201"
ECB,M_F_16.07.a_REF_FINREP 201,F_16.07.a-->F_16.07.a_REF__FINREP 201,M_F_16.07.a_REF_FINREP 201,EBA_FINREP_EBA_F_16.07.a_FINREP_2017-A,FINREP_REF_F_16.07.a_REF_FINREP 201,"Mapping cubes, source cube: F_16.07.a, target cube: F_16.07.a_REF, version: FINREP 201"
ECB,M_F_11.03.1_REF_FINREP 201,F_11.03.1-->F_11.03.1_REF__FINREP 201,M_F_11.03.1_REF_FINREP 201,EBA_FINREP_EBA_F_11.03.1_FINREP_2017-A,FINREP_REF_F_11.03.1_REF_FINREP 201,"Mapping cubes, source cube: F_11.03.1, target cube: F_11.03.1_REF, version: FINREP 201"
ECB,M_F_16.07.b_REF_FINREP 201,F_16.07.b-->F_16.07.b_REF__FINREP 201,M_F_16.07.b_REF_FINREP 201,EBA_FINREP_EBA_F_16.07.b_FINREP_2017-A,FINREP_REF_F_16.07.b_REF_FINREP 201,"Mapping cubes, source cube: F_16.07.b, target cube: F_16.07.b_REF, version: FINREP 201"
ECB,M_F_18.00.d_REF_FINREP 3.0,F_18.00.d-->F_18.00.d_REF__FINREP 3.0,M_F_18.00.d_REF_FINREP 3.0,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind,FINREP_REF_F_18.00.d_REF_FINREP 3.0,"Mapping cubes, source cube: F_18.00.d, target cube: F_18.00.d_REF, version: FINREP 3.0"
ECB,M_F_25.01.a_REF_FINREP 3.0,F_25.01.a-->F_25.01.a_REF__FINREP 3.0,M_F_25.01.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.01.a_FINREP_3.0-Ind,FINREP_REF_F_25.01.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.01.a, target cube: F_25.01.a_REF, version: FINREP 3.0"
ECB,M_F_19.00.e_REF_FINREP 3.0,F_19.00.e-->F_19.00.e_REF__FINREP 3.0,M_F_19.00.e_REF_FINREP 3.0,EBA_FINREP_EBA_F_19.00.e_FINREP_3.0-Ind,FINREP_REF_F_19.00.e_REF_FINREP 3.0,"Mapping cubes, source cube: F_19.00.e, target cube: F_19.00.e_REF, version: FINREP 3.0"
ECB,M_F_25.01.b_REF_FINREP 3.0,F_25.01.b-->F_25.01.b_REF__FINREP 3.0,M_F_25.01.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.01.b_FINREP_3.0-Ind,FINREP_REF_F_25.01.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.01.b, target cube: F_25.01.b_REF, version: FINREP 3.0"
ECB,M_F_18.00.b_REF_FINREP 3.0,F_18.00.b-->F_18.00.b_REF__FINREP 3.0,M_F_18.00.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_18.00.b_FINREP_3.0-Ind,FINREP_REF_F_18.00.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_18.00.b, target cube: F_18.00.b_REF, version: FINREP 3.0"
ECB,M_F_12.01.a_REF_FINREP 3.0,F_12.01.a-->F_12.01.a_REF__FINREP 3.0,M_F_12.01.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_12.01.a_FINREP_3.0-Ind,FINREP_REF_F_12.01.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_12.01.a, target cube: F_12.01.a_REF, version: FINREP 3.0"
ECB,M_F_16.07.a_REF_FINREP 3.0,F_16.07.a-->F_16.07.a_REF__FINREP 3.0,M_F_16.07.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_16.07.a_FINREP_3.0-Ind,FINREP_REF_F_16.07.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_16.07.a, target cube: F_16.07.a_REF, version: FINREP 3.0"
ECB,M_F_20.07.1_REF_FINREP 3.0,F_20.07.1-->F_20.07.1_REF__FINREP 3.0,M_F_20.07.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_20.07.1_FINREP_3.0-Ind,FINREP_REF_F_20.07.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_20.07.1, target cube: F_20.07.1_REF, version: FINREP 3.0"
ECB,M_F_18.00.a_REF_FINREP 3.0,F_18.00.a-->F_18.00.a_REF__FINREP 3.0,M_F_18.00.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_18.00.a_FINREP_3.0-Ind,FINREP_REF_F_18.00.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_18.00.a, target cube: F_18.00.a_REF, version: FINREP 3.0"
ECB,M_F_04.03.1_REF_FINREP 3.0,F_04.03.1-->F_04.03.1_REF__FINREP 3.0,M_F_04.03.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_04.03.1_FINREP_3.0-Ind,FINREP_REF_F_04.03.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_04.03.1, target cube: F_04.03.1_REF, version: FINREP 3.0"
ECB,M_F_25.01.d_REF_FINREP 3.0,F_25.01.d-->F_25.01.d_REF__FINREP 3.0,M_F_25.01.d_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.01.d_FINREP_3.0-Ind,FINREP_REF_F_25.01.d_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.01.d, target cube: F_25.01.d_REF, version: FINREP 3.0"
ECB,M_F_12.01.b_REF_FINREP 3.0,F_12.01.b-->F_12.01.b_REF__FINREP 3.0,M_F_12.01.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_12.01.b_FINREP_3.0-Ind,FINREP_REF_F_12.01.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_12.01.b, target cube: F_12.01.b_REF, version: FINREP 3.0"
ECB,M_F_19.00.c_REF_FINREP 3.0,F_19.00.c-->F_19.00.c_REF__FINREP 3.0,M_F_19.00.c_REF_FINREP 3.0,EBA_FINREP_EBA_F_19.00.c_FINREP_3.0-Ind,FINREP_REF_F_19.00.c_REF_FINREP 3.0,"Mapping cubes, source cube: F_19.00.c, target cube: F_19.00.c_REF, version: FINREP 3.0"
ECB,M_F_16.07.b_REF_FINREP 3.0,F_16.07.b-->F_16.07.b_REF__FINREP 3.0,M_F_16.07.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_16.07.b_FINREP_3.0-Ind,FINREP_REF_F_16.07.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_16.07.b, target cube: F_16.07.b_REF, version: FINREP 3.0"
ECB,M_F_16.04.1_REF_FINREP 3.0,F_16.04.1-->F_16.04.1_REF__FINREP 3.0,M_F_16.04.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_16.04.1_FINREP_3.0-Ind,FINREP_REF_F_16.04.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_16.04.1, target cube: F_16.04.1_REF, version: FINREP 3.0"
ECB,M_F_25.02.c_REF_FINREP 3.0,F_25.02.c-->F_25.02.c_REF__FINREP 3.0,M_F_25.02.c_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.02.c_FINREP_3.0-Ind,FINREP_REF_F_25.02.c_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.02.c, target cube: F_25.02.c_REF, version: FINREP 3.0"
ECB,M_F_04.02.1_REF_FINREP 3.0,F_04.02.1-->F_04.02.1_REF__FINREP 3.0,M_F_04.02.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_04.02.1_FINREP_3.0-Ind,FINREP_REF_F_04.02.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_04.02.1, target cube: F_04.02.1_REF, version: FINREP 3.0"
ECB,M_F_04.04.1_REF_FINREP 3.0,F_04.04.1-->F_04.04.1_REF__FINREP 3.0,M_F_04.04.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_04.04.1_FINREP_3.0-Ind,FINREP_REF_F_04.04.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_04.04.1, target cube: F_04.04.1_REF, version: FINREP 3.0"
ECB,M_F_19.00.d_REF_FINREP 3.0,F_19.00.d-->F_19.00.d_REF__FINREP 3.0,M_F_19.00.d_REF_FINREP 3.0,EBA_FINREP_EBA_F_19.00.d_FINREP_3.0-Ind,FINREP_REF_F_19.00.d_REF_FINREP 3.0,"Mapping cubes, source cube: F_19.00.d, target cube: F_19.00.d_REF, version: FINREP 3.0"
ECB,M_F_25.01.c_REF_FINREP 3.0,F_25.01.c-->F_25.01.c_REF__FINREP 3.0,M_F_25.01.c_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.01.c_FINREP_3.0-Ind,FINREP_REF_F_25.01.c_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.01.c, target cube: F_25.01.c_REF, version: FINREP 3.0"
ECB,M_F_08.01.a_REF_FINREP 3.0,F_08.01.a-->F_08.01.a_REF__FINREP 3.0,M_F_08.01.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_08.01.a_FINREP_3.0-Ind,FINREP_REF_F_08.01.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_08.01.a, target cube: F_08.01.a_REF, version: FINREP 3.0"
ECB,M_F_20.05.a_REF_FINREP 3.0,F_20.05.a-->F_20.05.a_REF__FINREP 3.0,M_F_20.05.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_20.05.a_FINREP_3.0-Ind,FINREP_REF_F_20.05.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_20.05.a, target cube: F_20.05.a_REF, version: FINREP 3.0"
ECB,M_F_04.02.2_REF_FINREP 3.0,F_04.02.2-->F_04.02.2_REF__FINREP 3.0,M_F_04.02.2_REF_FINREP 3.0,EBA_FINREP_EBA_F_04.02.2_FINREP_3.0-Ind,FINREP_REF_F_04.02.2_REF_FINREP 3.0,"Mapping cubes, source cube: F_04.02.2, target cube: F_04.02.2_REF, version: FINREP 3.0"
ECB,M_F_20.05.b_REF_FINREP 3.0,F_20.05.b-->F_20.05.b_REF__FINREP 3.0,M_F_20.05.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_20.05.b_FINREP_3.0-Ind,FINREP_REF_F_20.05.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_20.05.b, target cube: F_20.05.b_REF, version: FINREP 3.0"
ECB,M_F_08.01.b_REF_FINREP 3.0,F_08.01.b-->F_08.01.b_REF__FINREP 3.0,M_F_08.01.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_08.01.b_FINREP_3.0-Ind,FINREP_REF_F_08.01.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_08.01.b, target cube: F_08.01.b_REF, version: FINREP 3.0"
ECB,M_F_18.00.e_REF_FINREP 3.0,F_18.00.e-->F_18.00.e_REF__FINREP 3.0,M_F_18.00.e_REF_FINREP 3.0,EBA_FINREP_EBA_F_18.00.e_FINREP_3.0-Ind,FINREP_REF_F_18.00.e_REF_FINREP 3.0,"Mapping cubes, source cube: F_18.00.e, target cube: F_18.00.e_REF, version: FINREP 3.0"
ECB,M_F_15.00.a_REF_FINREP 3.0,F_15.00.a-->F_15.00.a_REF__FINREP 3.0,M_F_15.00.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_15.00.a_FINREP_3.0-Ind,FINREP_REF_F_15.00.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_15.00.a, target cube: F_15.00.a_REF, version: FINREP 3.0"
ECB,M_F_09.01.1_REF_FINREP 3.0,F_09.01.1-->F_09.01.1_REF__FINREP 3.0,M_F_09.01.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_09.01.1_FINREP_3.0-Ind,FINREP_REF_F_09.01.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_09.01.1, target cube: F_09.01.1_REF, version: FINREP 3.0"
