VARIABLE_MAPPING_ID,VARIABLE_ID,IS_SOURCE,VALID_FROM,VALID_TO
DPM_md252,EBA_md252,true,1999-01-01,9999-12-31
DPM_md252,VLTN_GN_LSS_TKN_TO_EQTY,false,1999-01-01,9999-12-31
DPM_md254,EBA_md254,true,1999-01-01,9999-12-31
DPM_md254,VL_ADJSTMNT_RCRDD_INCM_STTMNT,false,1999-01-01,9999-12-31
DPM_md46,EBA_md46,true,1999-01-01,9999-12-31
DPM_md46,AMNT_USD,false,1999-01-01,9999-12-31
DPM_md509,EBA_md509,true,1999-01-01,9999-12-31
DPM_md509,INCRS_ALLWNC,false,1999-01-01,9999-12-31
DPM_md510,EBA_md510,true,1999-01-01,9999-12-31
DPM_md510,INCRS_ALLWNC_DRCGNTN,false,1999-01-01,9999-12-31
DPM_md511,EBA_md511,true,1999-01-01,9999-12-31
DPM_md511,CHNG_ALLWNC_CHNG_CR,false,1999-01-01,9999-12-31
DPM_md512,EBA_md512,true,1999-01-01,9999-12-31
DPM_md512,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,false,1999-01-01,9999-12-31
DPM_md513,EBA_md513,true,1999-01-01,9999-12-31
DPM_md513,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,false,1999-01-01,9999-12-31
DPM_md514,EBA_md514,true,1999-01-01,9999-12-31
DPM_md514,DCRS_ALLWNC_WRT_OFF,false,1999-01-01,9999-12-31
DPM_md515,EBA_md515,true,1999-01-01,9999-12-31
DPM_md515,OTHR_ALLWNC_ADJSTMNT,false,1999-01-01,9999-12-31
DPM_md516,EBA_md516,true,1999-01-01,9999-12-31
DPM_md516,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,false,1999-01-01,9999-12-31
DPM_md59,EBA_md59,true,1999-01-01,9999-12-31
DPM_md59,BNFT_PD,false,1999-01-01,9999-12-31
DPM_md60,EBA_md60,true,1999-01-01,9999-12-31
DPM_md60,BSNSS_CMBNTN_DVSTTR,false,1999-01-01,9999-12-31
DPM_md62,EBA_md62,true,1999-01-01,9999-12-31
DPM_md62,CPTL_RDCTN,false,1999-01-01,9999-12-31
DPM_md67,EBA_md67,true,1999-01-01,9999-12-31
DPM_md67,CRRYNG_AMNT_CLLTRL_OBTND_PRD,false,1999-01-01,9999-12-31
DPM_md69,EBA_md69,true,1999-01-01,9999-12-31
DPM_md69,OTHR_DFND_BNFT_OBLGTN_CHNG,false,1999-01-01,9999-12-31
DPM_md70,EBA_md70,true,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCB_MCY_PUR,RPYMNT_RGHTS,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCB_MCY_PUR,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCB_MCY_PUR,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCB_MCY_PUR,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCB_MCY_PUR,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCB_MCY_PUR,ENTRPRS_SZ,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCB_MCY_PUR,PRPS,false,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,EBA_MCY,true,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,EBA_MCB,true,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,EBA_MCU,true,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,EBA_CPS,true,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,SHRT_PSTN_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_CPS_MCB_MCU_MCY,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_MCP,true,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_APL,true,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_CPS,true,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_CPZ,true,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_MCG,true,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_PUR,true,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_MCB,true,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,TYP_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,ACCNTNG_CLSSFCTN,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,HLD_SL_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_MCY_APL_RPR,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_MCY_APL_RPR,ACCNTNG_CLSSFCTN,false,1999-01-01,9999-12-31
DPM_BAS_MCY_APL_RPR,TYP_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_MCY_APL_RPR,ACCNTNG_PRTFL_VLTN_RL,false,1999-01-01,9999-12-31
DPM_BAS_MCY_APL_RPR,MSRMNT_MTHD,false,1999-01-01,9999-12-31
DPM_BAS_MCY_APL_RPR,ACCNTNG_FRMWRK,false,1999-01-01,9999-12-31
DPM_md70,EQTY_FRM_BSNSS_CMBNTN_CHNG,false,1999-01-01,9999-12-31
DPM_md71,EBA_md71,true,1999-01-01,9999-12-31
DPM_md71,EQTY_FRM_SHR_BSD_PYMNT_CHNG,false,1999-01-01,9999-12-31
DPM_md72,EBA_md72,true,1999-01-01,9999-12-31
DPM_md72,OTHR_CHNG_EQTY,false,1999-01-01,9999-12-31
DPM_md73,EBA_md73,true,1999-01-01,9999-12-31
DPM_md73,OTHR_CHNG_PRVSN,false,1999-01-01,9999-12-31
DPM_md83,EBA_md83,true,1999-01-01,9999-12-31
DPM_md83,CNTRBTN_PD_PLN_PRTCPNT,false,1999-01-01,9999-12-31
DPM_md85,EBA_md85,true,1999-01-01,9999-12-31
DPM_md85,CNVRSN_DBT_EQTY,false,1999-01-01,9999-12-31
DPM_pi221,EBA_pi221,true,1999-01-01,9999-12-31
DPM_pi221,ACCMLTD_EQT_INTRST,false,1999-01-01,9999-12-31
DPM_pi223,EBA_pi223,true,1999-01-01,9999-12-31
DPM_pi223,VTNG_RGHT,false,1999-01-01,9999-12-31
DPM_si168,EBA_si168,true,1999-01-01,9999-12-31
DPM_si168,NM_ENTTY,false,1999-01-01,9999-12-31
DPM_si169,EBA_si169,true,1999-01-01,9999-12-31
DPM_si169,HLDNG_ENTTY_NM,false,1999-01-01,9999-12-31
DPM_si288,EBA_si288,true,1999-01-01,9999-12-31
DPM_si288,LEI,false,1999-01-01,9999-12-31
DPM_si289,EBA_si289,true,1999-01-01,9999-12-31
DPM_si289,ENTTY_CD,false,1999-01-01,9999-12-31
DPM_si299,EBA_si299,true,1999-01-01,9999-12-31
DPM_si299,HLDNG_CMPNY_LEI,false,1999-01-01,9999-12-31
DPM_ei138,EBA_ei138,true,1999-01-01,9999-12-31
DPM_ei138,GRP_STRCTR_RLTNSHP,false,1999-01-01,9999-12-31
DPM_ei152,EBA_ei152,true,1999-01-01,9999-12-31
DPM_ei152,CNTRY,false,1999-01-01,9999-12-31
DPM_ei218,EBA_ei218,true,1999-01-01,9999-12-31
DPM_ei218,ECNMC_ACTVTY_INVST,false,1999-01-01,9999-12-31
DPM_ei219,EBA_ei219,true,1999-01-01,9999-12-31
DPM_ei219,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_ei364,EBA_ei364,true,1999-01-01,9999-12-31
DPM_ei364,TYP_ACCNTNG_CNSLDTN,false,1999-01-01,9999-12-31
DPM_ei365,EBA_ei365,true,1999-01-01,9999-12-31
DPM_ei365,TYP_PRDNTL_CNSLDTN,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,RPYMNT_RGHTS,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,ENTRPRS_SZ,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,PRPS,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,TYP_CLLTRL_GRNT_RCVD,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,TYP_INSTRMNT_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,ITM_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,HLD_TRDNG_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,HLD_MTRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,ACCNTNG_PRTFL_VLTN_RL,false,1999-01-01,9999-12-31
DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,SBJCT_IMPRMNT_INDCTR,false,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_2.9,EBA_IMS,true,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_2.9,EBA_PFS,true,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_2.9,EBA_TPD,true,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_2.9,IMPRMNT_STTS,false,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_2.9,PRFRMNG_STTS,false,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_2.9,TM_PST_DU,false,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_2.9,ACCNTNG_FRMWRK,false,1999-01-01,9999-12-31
DPM_PAF,EBA_PAF,true,1999-01-01,9999-12-31
DPM_PAF,APPLCTN_FRBRNC_STTS_DT,false,1999-01-01,9999-12-31
DPM_TFM,EBA_TFM,true,1999-01-01,9999-12-31
DPM_TFM,FRBRNC_MSR_TYP,false,1999-01-01,9999-12-31
DPM_FRS,EBA_FRS,true,1999-01-01,9999-12-31
DPM_FRS,OFF_BLNC_SHT_ACCNTNG_CLSSFCTN,false,1999-01-01,9999-12-31
DPM_MCP,EBA_MCP,true,1999-01-01,9999-12-31
DPM_MCP,TYP_INSTRMNT_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_MCP,ITM_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_ALO,EBA_ALO,true,1999-01-01,9999-12-31
DPM_ALO,IMPRMNT_ASSSSMNT_MTHD,false,1999-01-01,9999-12-31
DPM_RCP,EBA_RCP,true,1999-01-01,9999-12-31
DPM_di113,EBA_di113,true,1999-01-01,9999-12-31
DPM_di113,DT_ENTRY,false,1999-01-01,9999-12-31
DPM_mi772,EBA_mi772,true,1999-01-01,9999-12-31
DPM_mi772,GN_LSS_DRCGNTN,false,1999-01-01,9999-12-31
DPM_md677,EBA_md677,true,1999-01-01,9999-12-31
DPM_md677,GRSS_CRRYNG_AMNT_CLLTRL_OBTND_PRD,false,1999-01-01,9999-12-31
DPM_md771,EBA_md771,true,1999-01-01,9999-12-31
DPM_md771,ACCMLTD_CHNG_NGTV_CLLTRL_OBTND_PRD,false,1999-01-01,9999-12-31
DPM_mi679,EBA_mi679,true,1999-01-01,9999-12-31
DPM_mi679,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,false,1999-01-01,9999-12-31
DPM_mi678,EBA_mi678,true,1999-01-01,9999-12-31
DPM_mi678,ACCMLTD_CHNG_NGTV_CLLTRL_OBTND,false,1999-01-01,9999-12-31
DPM_mi66,EBA_mi66,true,1999-01-01,9999-12-31
DPM_mi66,CRRYNG_AMNT_CLLTRL_OBTND,false,1999-01-01,9999-12-31
DPM_md675,EBA_md675,true,1999-01-01,9999-12-31
DPM_md675,GRSS_CRRYNG_AMNT,false,1999-01-01,9999-12-31
DPM_ii676,EBA_ii676,true,1999-01-01,9999-12-31
DPM_ii676,INSTRMNT_NMBR,false,1999-01-01,9999-12-31
DPM_mi770,EBA_mi770,true,1999-01-01,9999-12-31
DPM_mi770,CLLTRL_VL_UNCPPD,false,1999-01-01,9999-12-31
DPM_md683,EBA_md683,true,1999-01-01,9999-12-31
DPM_md683,INCRS_IA_ANCFV_CR,false,1999-01-01,9999-12-31
DPM_md684,EBA_md684,true,1999-01-01,9999-12-31
DPM_md684,INCRS_IA_ANCFV_CR_ACCRD_INTRST,false,1999-01-01,9999-12-31
DPM_md685,EBA_md685,true,1999-01-01,9999-12-31
DPM_RCP,CNTRY,false,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_F_18.02,EBA_IMS,true,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_F_18.02,EBA_PFS,true,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_F_18.02,EBA_TPD,true,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_F_18.02,PRFRMNG_STTS,false,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_F_18.02,DFLT_STTS,false,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_F_18.02,PRFRMNG_STTS_RSN,false,1999-01-01,9999-12-31
DPM_IMS_PFS_TPD_F_18.02,TM_PST_DU,false,1999-01-01,9999-12-31
DPM_PFS_F_26.00.b,EBA_PFS,true,1999-01-01,9999-12-31
DPM_PFS_F_26.00.b,PRFRMNG_STTS,false,1999-01-01,9999-12-31
DPM_PFS_F_26.00.b,PRFRMNG_STTS_RSN,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,EBA_MCE,true,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,EBA_APL,true,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,EBA_CPS,true,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,EBA_TYH,true,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,EBA_IMS,true,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,IMPRMNT_STTS,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,TYP_HDG,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,ACCNTNG_CLSSFCTN,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,ITM_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,HLD_SL_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,TYP_INSTRMNT_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,HLD_TRDNG_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,HLD_MTRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,ACCNTNG_PRTFL_VLTN_RL,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,ACCNTNG_FRMWRK,false,1999-01-01,9999-12-31
DPM_CPS_MCE_TYH_IMS_APL,SBJCT_IMPRMNT_INDCTR,false,1999-01-01,9999-12-31
DPM_TIS,EBA_TIS,true,1999-01-01,9999-12-31
DPM_TIS,TRNSFR_IMPRMNT_STGS,false,1999-01-01,9999-12-31
DPM_md685,DCRS_IA_ANCFV_CR,false,1999-01-01,9999-12-31
DPM_md686,EBA_md686,true,1999-01-01,9999-12-31
DPM_md686,DCRS_IA_ANCFV_CR_ACCRD_RVRSL,false,1999-01-01,9999-12-31
DPM_md687,EBA_md687,true,1999-01-01,9999-12-31
DPM_md687,DCRS_IA_ANCFV_CR_ACCRD_UNWNDNG,false,1999-01-01,9999-12-31
DPM_mi688,EBA_mi688,true,1999-01-01,9999-12-31
DPM_mi688,WRTFFS_DRNG_PRD,false,1999-01-01,9999-12-31
DPM_mi689,EBA_mi689,true,1999-01-01,9999-12-31
DPM_mi689,WRTFFS_DRNG_PRD_DBT_FRGVNSS,false,1999-01-01,9999-12-31
DPM_ri695,EBA_ri695,true,1999-01-01,9999-12-31
DPM_ri695,WGHTD_AVRG_TM_PST_DU,false,1999-01-01,9999-12-31
DPM_mi696,EBA_mi696,true,1999-01-01,9999-12-31
DPM_mi696,NT_CMLTD_RCVRS_LTGTN_DRNG_PRD,false,1999-01-01,9999-12-31
DPM_mi697,EBA_mi697,true,1999-01-01,9999-12-31
DPM_mi697,GCA_EXPSR_DRCGNSD_LTGTN,false,1999-01-01,9999-12-31
DPM_ri769,EBA_ri769,true,1999-01-01,9999-12-31
DPM_ri769,AVRG_DRTN_LTGTN_DRNG_PRD,false,1999-01-01,9999-12-31
DPM_ii699,EBA_ii699,true,1999-01-01,9999-12-31
DPM_ii699,STFF_NMBR,false,1999-01-01,9999-12-31
DPM_mi690,EBA_mi690,true,1999-01-01,9999-12-31
DPM_mi690,GCA_EXPSR_DRCGNSD_EXCHNG_CLLTRL,false,1999-01-01,9999-12-31
DPM_mi691,EBA_mi691,true,1999-01-01,9999-12-31
DPM_mi691,AI_ANCFV_CR_EXPSR_DRCGNSD_CLLTRL,false,1999-01-01,9999-12-31
DPM_mi692,EBA_mi692,true,1999-01-01,9999-12-31
DPM_CPS_MCY_TMA,EBA_MCY,true,1999-01-01,9999-12-31
DPM_CPS_MCY_TMA,EBA_CPS,true,1999-01-01,9999-12-31
DPM_CPS_MCY_TMA,EBA_TMA,true,1999-01-01,9999-12-31
DPM_CPS_MCY_TMA,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCY_TMA,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCY_TMA,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_CPS_MCY_TMA,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCY_TMA,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_CPS_MCY_TMA,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCY_TMA,TYP_MRKT,false,1999-01-01,9999-12-31
DPM_mi692,CSH_CLLCTD_EXCHNG_SLD_CLLTRL,false,1999-01-01,9999-12-31
DPM_mi693,EBA_mi693,true,1999-01-01,9999-12-31
DPM_mi693,FV_INSTRMNT_RPLC_SLD_CLLTRL,false,1999-01-01,9999-12-31
DPM_ii694,EBA_ii694,true,1999-01-01,9999-12-31
DPM_ii694,CLLTRL_OBTND_TKNG_PSSSSN_NMBR,false,1999-01-01,9999-12-31
DPM_mi682,EBA_mi682,true,1999-01-01,9999-12-31
DPM_mi682,AMNT_CSH_EQVLNT_CLLCTD_NT_CSTS,false,1999-01-01,9999-12-31
DPM_si477,EBA_si477,true,1999-01-01,9999-12-31
DPM_si477,HLDNG_ENTTY_CD,false,1999-01-01,9999-12-31
DPM_si476,EBA_si476,true,1999-01-01,9999-12-31
DPM_si476,ENTTY_CD,false,1999-01-01,9999-12-31
DPM_si475,EBA_si475,true,1999-01-01,9999-12-31
DPM_si475,NM_ENTTY,false,1999-01-01,9999-12-31
DPM_BAS,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS,TYP_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_ValueString,EBA_Value_String,true,1999-01-01,9999-12-31
DPM_ValueString,VALUE_STRING,false,1999-01-01,9999-12-31
DPM_BAS_APL,EBA_APL,true,1999-01-01,9999-12-31
DPM_BAS_APL,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_APL,ACCNTNG_CLSSFCTN,false,1999-01-01,9999-12-31
DPM_BAS_APL,TYP_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_APL,PRCHSD_ORGNTD_CRDT_IMPRD,false,1999-01-01,9999-12-31
DPM_BAS_APL,HLD_SL_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_APL,HLD_TRDNG_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_APL,HLD_MTRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_APL,SBJCT_IMPRMNT_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_APL,ACCNTNG_PRTFL_VLTN_RL,false,1999-01-01,9999-12-31
DPM_BAS_APL,ACCNTNG_FRMWRK,false,1999-01-01,9999-12-31
DPM_CPS,EBA_CPS,true,1999-01-01,9999-12-31
DPM_CPS,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_CPS,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_CPS,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_MCB_MCY,EBA_MCY,true,1999-01-01,9999-12-31
DPM_MCB_MCY,EBA_MCB,true,1999-01-01,9999-12-31
DPM_MCB_MCY,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_MCB_MCY,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_MCB_MCY,RPYMNT_RGHTS,false,1999-01-01,9999-12-31
DPM_MCB_MCY,PRJCT_FNNC_LN,false,1999-01-01,9999-12-31
DPM_MCG,EBA_MCG,true,1999-01-01,9999-12-31
DPM_MCG,TYP_CLLTRL_GRNT_RCVD,false,1999-01-01,9999-12-31
DPM_MCG,TYP_CLLTRL,false,1999-01-01,9999-12-31
DPM_PUR,EBA_PUR,true,1999-01-01,9999-12-31
DPM_PUR,PRPS,false,1999-01-01,9999-12-31
DPM_CPS_CPZ,EBA_CPS,true,1999-01-01,9999-12-31
DPM_CPS_CPZ,EBA_CPZ,true,1999-01-01,9999-12-31
DPM_CPS_CPZ,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_CPS_CPZ,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_CPZ,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_CPS_CPZ,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_CPZ,ENTRPRS_SZ,false,1999-01-01,9999-12-31
DPM_MCB_MCY_2.9,EBA_MCY,true,1999-01-01,9999-12-31
DPM_MCB_MCY_2.9,EBA_MCB,true,1999-01-01,9999-12-31
DPM_MCB_MCY_2.9,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_MCB_MCY_2.9,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_MCB_MCY_2.9,CMMRCL_RL_ESTT_LN_INDCTR,false,1999-01-01,9999-12-31
DPM_PFS,EBA_PFS,true,1999-01-01,9999-12-31
DPM_PFS,PRFRMNG_STTS,false,1999-01-01,9999-12-31
DPM_REF,EBA_REF,true,1999-01-01,9999-12-31
DPM_REF,DT_OPNNG_BLNC,false,1999-01-01,9999-12-31
DPM_FBS,EBA_FBS,true,1999-01-01,9999-12-31
DPM_FBS,FRBRNC_STTS,false,1999-01-01,9999-12-31
DPM_MCB_MCY_MCG,EBA_MCY,true,1999-01-01,9999-12-31
DPM_MCB_MCY_MCG,EBA_MCG,true,1999-01-01,9999-12-31
DPM_MCB_MCY_MCG,EBA_MCB,true,1999-01-01,9999-12-31
DPM_MCB_MCY_MCG,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_MCB_MCY_MCG,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_MCB_MCY_MCG,CMMRCL_RL_ESTT_LN_INDCTR,false,1999-01-01,9999-12-31
DPM_MCB_MCY_MCG,TYP_CLLTRL_GRNT_RCVD,false,1999-01-01,9999-12-31
DPM_MCB_MCY_MCG,TYP_CLLTRL,false,1999-01-01,9999-12-31
DPM_PFS_TPD,EBA_PFS,true,1999-01-01,9999-12-31
DPM_PFS_TPD,EBA_TPD,true,1999-01-01,9999-12-31
DPM_PFS_TPD,PRFRMNG_STTS,false,1999-01-01,9999-12-31
DPM_PFS_TPD,TM_PST_DU,false,1999-01-01,9999-12-31
DPM_FLW,EBA_FLW,true,1999-01-01,9999-12-31
DPM_FLW,FLW_DRCTN,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_MCC,true,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_MCY,true,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_CPS,true,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_MCG,true,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_PUR,true,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_CPZ,true,1999-01-01,9999-12-31
