MAINTENANCE_AGENCY_ID,CUBE_LINK_ID,CODE,NAME,DESCRIPTION,VALID_FROM,VALID_TO,VERSION,ORDER_RELEVANCE,PRIMARY_CUBE_ID,FOREIGN_CUBE_ID,CUBE_LINK_TYPE,JOIN_IDENTIFIER
,F_04_02_2_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_02_2_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_02_2_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,,INSTRMNT:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,INSTRMNT:TYP_INSTRMNT_251:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_02_2_REF_FINREP_3_0,,Other loans
,F_04_02_2_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_PSTN,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_PSTN,,,,,SCRTY_PSTN,F_04_02_2_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_03_1_REF_FINREP_3_0:CLLTRL:Other loans,,INSTRMNT:Other loans:CLLTRL,INSTRMNT:TYP_INSTRMNT_251:Other loans:CLLTRL,,,,,CLLTRL,F_04_03_1_REF_FINREP_3_0,,Other loans
,F_04_03_1_REF_FINREP_3_0:CRDT_FCLTY:Other loans,,INSTRMNT:Other loans:CRDT_FCLTY,INSTRMNT:TYP_INSTRMNT_251:Other loans:CRDT_FCLTY,,,,,CRDT_FCLTY,F_04_03_1_REF_FINREP_3_0,,Other loans
,F_04_03_1_REF_FINREP_3_0:INSTRMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT,,,,,INSTRMNT,F_04_03_1_REF_FINREP_3_0,,Other loans
,F_04_03_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT_ENTTY_RL_ASSGNMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_ENTTY_RL_ASSGNMNT,,,,,INSTRMNT_ENTTY_RL_ASSGNMNT,F_04_03_1_REF_FINREP_3_0,,Other loans
,F_04_03_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,,INSTRMNT:Other loans:INSTRMNT_RL,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_RL,,,,,INSTRMNT_RL,F_04_03_1_REF_FINREP_3_0,,Other loans
,F_04_03_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,F_04_03_1_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_03_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:PRTY,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:PRTY,,,,,PRTY,F_04_03_1_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_03_1_REF_FINREP_3_0:PRTY:Other loans,,INSTRMNT:Other loans:PRTY,INSTRMNT:TYP_INSTRMNT_251:Other loans:PRTY,,,,,PRTY,F_04_03_1_REF_FINREP_3_0,,Other loans
,F_04_03_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_03_1_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_03_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,,INSTRMNT:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,INSTRMNT:TYP_INSTRMNT_251:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_03_1_REF_FINREP_3_0,,Other loans
,F_04_03_1_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_PSTN,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_PSTN,,,,,SCRTY_PSTN,F_04_03_1_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_04_1_REF_FINREP_3_0:CLLTRL:Other loans,,INSTRMNT:Other loans:CLLTRL,INSTRMNT:TYP_INSTRMNT_251:Other loans:CLLTRL,,,,,CLLTRL,F_04_04_1_REF_FINREP_3_0,,Other loans
,F_04_04_1_REF_FINREP_3_0:CRDT_FCLTY:Other loans,,INSTRMNT:Other loans:CRDT_FCLTY,INSTRMNT:TYP_INSTRMNT_251:Other loans:CRDT_FCLTY,,,,,CRDT_FCLTY,F_04_04_1_REF_FINREP_3_0,,Other loans
,F_04_04_1_REF_FINREP_3_0:INSTRMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT,,,,,INSTRMNT,F_04_04_1_REF_FINREP_3_0,,Other loans
,F_04_04_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT_ENTTY_RL_ASSGNMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_ENTTY_RL_ASSGNMNT,,,,,INSTRMNT_ENTTY_RL_ASSGNMNT,F_04_04_1_REF_FINREP_3_0,,Other loans
,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,,INSTRMNT:Other loans:INSTRMNT_RL,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_RL,,,,,INSTRMNT_RL,F_04_04_1_REF_FINREP_3_0,,Other loans
,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,F_04_04_1_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:PRTY,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:PRTY,,,,,PRTY,F_04_04_1_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_04_1_REF_FINREP_3_0:PRTY:Other loans,,INSTRMNT:Other loans:PRTY,INSTRMNT:TYP_INSTRMNT_251:Other loans:PRTY,,,,,PRTY,F_04_04_1_REF_FINREP_3_0,,Other loans
,F_04_04_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_04_1_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_04_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,,INSTRMNT:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,INSTRMNT:TYP_INSTRMNT_251:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_04_1_REF_FINREP_3_0,,Other loans
,F_04_04_1_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_PSTN,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_PSTN,,,,,SCRTY_PSTN,F_04_04_1_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_05_REF_FINREP_3_0:CLLTRL:Other loans,,INSTRMNT:Other loans:CLLTRL,INSTRMNT:TYP_INSTRMNT_251:Other loans:CLLTRL,,,,,CLLTRL,F_04_05_REF_FINREP_3_0,,Other loans
,F_04_05_REF_FINREP_3_0:INSTRMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT,,,,,INSTRMNT,F_04_05_REF_FINREP_3_0,,Other loans
,F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans,,INSTRMNT:Other loans:INSTRMNT_RL,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_RL,,,,,INSTRMNT_RL,F_04_05_REF_FINREP_3_0,,Other loans
,F_04_05_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,F_04_05_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_05_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_05_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_05_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,,INSTRMNT:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,INSTRMNT:TYP_INSTRMNT_251:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_05_REF_FINREP_3_0,,Other loans
,F_04_05_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_PSTN,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_PSTN,,,,,SCRTY_PSTN,F_04_05_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_06_REF_FINREP_3_0:CLLTRL:Other loans,,INSTRMNT:Other loans:CLLTRL,INSTRMNT:TYP_INSTRMNT_251:Other loans:CLLTRL,,,,,CLLTRL,F_04_06_REF_FINREP_3_0,,Other loans
,F_04_06_REF_FINREP_3_0:INSTRMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT,,,,,INSTRMNT,F_04_06_REF_FINREP_3_0,,Other loans
,F_04_06_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT_ENTTY_RL_ASSGNMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_ENTTY_RL_ASSGNMNT,,,,,INSTRMNT_ENTTY_RL_ASSGNMNT,F_04_06_REF_FINREP_3_0,,Other loans
,F_04_06_REF_FINREP_3_0:INSTRMNT_RL:Other loans,,INSTRMNT:Other loans:INSTRMNT_RL,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_RL,,,,,INSTRMNT_RL,F_04_06_REF_FINREP_3_0,,Other loans
,F_04_06_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,F_04_06_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_06_REF_FINREP_3_0:PRTY:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:PRTY,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:PRTY,,,,,PRTY,F_04_06_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_06_REF_FINREP_3_0:PRTY:Other loans,,INSTRMNT:Other loans:PRTY,INSTRMNT:TYP_INSTRMNT_251:Other loans:PRTY,,,,,PRTY,F_04_06_REF_FINREP_3_0,,Other loans
,F_04_06_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_06_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_06_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,,INSTRMNT:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,INSTRMNT:TYP_INSTRMNT_251:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_06_REF_FINREP_3_0,,Other loans
,F_04_06_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_PSTN,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_PSTN,,,,,SCRTY_PSTN,F_04_06_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_07_REF_FINREP_3_0:CLLTRL:Other loans,,INSTRMNT:Other loans:CLLTRL,INSTRMNT:TYP_INSTRMNT_251:Other loans:CLLTRL,,,,,CLLTRL,F_04_07_REF_FINREP_3_0,,Other loans
,F_04_07_REF_FINREP_3_0:CRDT_FCLTY:Other loans,,INSTRMNT:Other loans:CRDT_FCLTY,INSTRMNT:TYP_INSTRMNT_251:Other loans:CRDT_FCLTY,,,,,CRDT_FCLTY,F_04_07_REF_FINREP_3_0,,Other loans
,F_04_07_REF_FINREP_3_0:INSTRMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT,,,,,INSTRMNT,F_04_07_REF_FINREP_3_0,,Other loans
,F_04_07_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT_ENTTY_RL_ASSGNMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_ENTTY_RL_ASSGNMNT,,,,,INSTRMNT_ENTTY_RL_ASSGNMNT,F_04_07_REF_FINREP_3_0,,Other loans
,F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans,,INSTRMNT:Other loans:INSTRMNT_RL,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_RL,,,,,INSTRMNT_RL,F_04_07_REF_FINREP_3_0,,Other loans
,F_04_07_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,F_04_07_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_07_REF_FINREP_3_0:PRTY:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:PRTY,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:PRTY,,,,,PRTY,F_04_07_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_07_REF_FINREP_3_0:PRTY:Other loans,,INSTRMNT:Other loans:PRTY,INSTRMNT:TYP_INSTRMNT_251:Other loans:PRTY,,,,,PRTY,F_04_07_REF_FINREP_3_0,,Other loans
,F_04_07_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_07_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_07_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,,INSTRMNT:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,INSTRMNT:TYP_INSTRMNT_251:Other loans:SCRTY_EXCHNG_TRDBL_DRVTV,,,,,SCRTY_EXCHNG_TRDBL_DRVTV,F_04_07_REF_FINREP_3_0,,Other loans
,F_04_07_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:SCRTY_PSTN,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:SCRTY_PSTN,,,,,SCRTY_PSTN,F_04_07_REF_FINREP_3_0,,Non Negotiable bonds
,F_04_08_REF_FINREP_3_0:CLLTRL:Other loans,,INSTRMNT:Other loans:CLLTRL,INSTRMNT:TYP_INSTRMNT_251:Other loans:CLLTRL,,,,,CLLTRL,F_04_08_REF_FINREP_3_0,,Other loans
,F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans,,INSTRMNT:Other loans:CRDT_FCLTY,INSTRMNT:TYP_INSTRMNT_251:Other loans:CRDT_FCLTY,,,,,CRDT_FCLTY,F_04_08_REF_FINREP_3_0,,Other loans
,F_04_08_REF_FINREP_3_0:INSTRMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT,,,,,INSTRMNT,F_04_08_REF_FINREP_3_0,,Other loans
,F_04_08_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,,INSTRMNT:Other loans:INSTRMNT_ENTTY_RL_ASSGNMNT,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_ENTTY_RL_ASSGNMNT,,,,,INSTRMNT_ENTTY_RL_ASSGNMNT,F_04_08_REF_FINREP_3_0,,Other loans
,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,,INSTRMNT:Other loans:INSTRMNT_RL,INSTRMNT:TYP_INSTRMNT_251:Other loans:INSTRMNT_RL,,,,,INSTRMNT_RL,F_04_08_REF_FINREP_3_0,,Other loans
,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:TYP_INSTRMNT_251:Non Negotiable bonds:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,F_04_08_REF_FINREP_3_0,,Non Negotiable bonds
