ID,MEMBER_MAPPING_ID,MEMBER_MAPPING_ROW,VARIABLE_ID,IS_SOURCE,MEMBER_ID,VALID_FROM,VALID_TO,MEMBER_HIERARCHY
162,DPM_BAS_MCY_APL,4,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_0,,,
163,DPM_BAS_APL,14,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_8,,,
164,DPM_BAS_APL,14,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
165,DPM_BAS_APL,14,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_1,,,
166,DPM_BAS_APL,15,EBA_APL,true,EBA_PL_EBA_x750,,,
167,DPM_BAS_APL,15,EBA_BAS,true,EBA_BA_EBA_x17,,,
168,DPM_BAS_APL,15,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_8,,,
169,DPM_BAS_APL,15,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
170,DPM_BAS_APL,15,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_1,,,
171,DPM_BAS_APL,16,EBA_APL,true,EBA_PL_EBA_x84,,,
172,DPM_BAS_APL,16,EBA_BAS,true,EBA_BA_EBA_x6,,,
173,DPM_BAS_APL,16,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_8,,,
174,DPM_BAS_APL,16,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
175,DPM_BAS_APL,16,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_1,,,
176,DPM_BAS_APL,17,EBA_APL,true,EBA_PL_EBA_x84,,,
177,DPM_BAS_APL,17,EBA_BAS,true,EBA_BA_EBA_x17,,,
178,DPM_BAS_APL,17,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_8,,,
179,DPM_BAS_APL,17,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
180,DPM_BAS_APL,17,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_1,,,
181,DPM_BAS_APL,18,EBA_APL,true,EBA_PL_EBA_x741,,,
182,DPM_BAS_APL,18,EBA_BAS,true,EBA_BA_EBA_x6,,,
183,DPM_BAS_APL,18,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_51,,,
184,DPM_BAS_APL,18,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
