AXIS_ID,CODE,ORIENTATION,ORDER,NAME,DESCRIPTION,TABLE_ID,IS_OPEN_AXIS
EBA_FINREP_EBA_F_12_01_a_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_12_01_a_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_12_01_a_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_12_01_a_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_12_01_a_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_12_01_a_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_12_01_b_FINREP_2017-A_2,,X,,EBA_FINREP_EBA_F_12_01_b_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_12_01_b_FINREP_2017-A_3,,Y,,EBA_FINREP_EBA_F_12_01_b_FINREP_2017-A_3,,,
EBA_FINREP_EBA_F_12_01_b_FINREP_2_8_2,,X,,EBA_FINREP_EBA_F_12_01_b_FINREP_2_8_2,,,
EBA_FINREP_EBA_F_12_01_b_FINREP_2_8_3,,Y,,EBA_FINREP_EBA_F_12_01_b_FINREP_2_8_3,,,
EBA_FINREP_EBA_F_12_01_b_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_12_01_b_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_12_01_b_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_12_01_b_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_12_02_FINREP_2017-A_2,,X,,EBA_FINREP_EBA_F_12_02_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_12_02_FINREP_2017-A_3,,Y,,EBA_FINREP_EBA_F_12_02_FINREP_2017-A_3,,,
EBA_FINREP_EBA_F_12_02_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_12_02_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_12_02_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_12_02_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_13_01_FINREP_2015-A_1,,X,,EBA_FINREP_EBA_F_13_01_FINREP_2015-A_1,,,
EBA_FINREP_EBA_F_13_01_FINREP_2015-A_2,,Y,,EBA_FINREP_EBA_F_13_01_FINREP_2015-A_2,,,
EBA_FINREP_EBA_F_13_01_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_13_01_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_13_01_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_13_01_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_13_01_FINREP_2_9_1,,X,,EBA_FINREP_EBA_F_13_01_FINREP_2_9_1,,,
EBA_FINREP_EBA_F_13_01_FINREP_2_9_2,,Y,,EBA_FINREP_EBA_F_13_01_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_13_01_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_13_01_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_13_01_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_13_01_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_13_02_1_a_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_13_02_1_a_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_13_02_1_a_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_13_02_1_a_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_13_02_1_a_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_13_02_1_a_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_13_02_1_a_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_13_02_1_a_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_13_02_1_b_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_13_02_1_b_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_13_02_1_b_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_13_02_1_b_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_13_02_1_b_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_13_02_1_b_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_13_02_1_b_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_13_02_1_b_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_13_02_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_13_02_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_13_02_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_13_02_FINREP_2016-A_2,,,
EBA_FINREP_EBA_F_13_02_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_13_02_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_13_02_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_13_02_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_13_03_1_a_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_13_03_1_a_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_13_03_1_a_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_13_03_1_a_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_13_03_1_a_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_13_03_1_a_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_13_03_1_a_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_13_03_1_a_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_13_03_1_b_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_13_03_1_b_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_13_03_1_b_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_13_03_1_b_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_13_03_1_b_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_13_03_1_b_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_13_03_1_b_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_13_03_1_b_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_13_03_FINREP_1,,X,,EBA_FINREP_EBA_F_13_03_FINREP_1,,,
EBA_FINREP_EBA_F_13_03_FINREP_2,,Y,,EBA_FINREP_EBA_F_13_03_FINREP_2,,,
EBA_FINREP_EBA_F_13_03_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_13_03_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_13_03_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_13_03_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_14_00_FINREP_1,,X,,EBA_FINREP_EBA_F_14_00_FINREP_1,,,
EBA_FINREP_EBA_F_14_00_FINREP_2,,Y,,EBA_FINREP_EBA_F_14_00_FINREP_2,,,
EBA_FINREP_EBA_F_14_00_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_14_00_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_14_00_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_14_00_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_14_00_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_14_00_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_14_00_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_14_00_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_15_00_a_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_15_00_a_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_15_00_a_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_15_00_a_FINREP_2016-A_2,,,
EBA_FINREP_EBA_F_15_00_a_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_15_00_a_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_15_00_a_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_15_00_a_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_15_00_a_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_15_00_a_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_15_00_a_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_15_00_a_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_15_00_b_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_15_00_b_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_15_00_b_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_15_00_b_FINREP_2016-A_2,,,
EBA_FINREP_EBA_F_15_00_b_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_15_00_b_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_15_00_b_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_15_00_b_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_15_00_b_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_15_00_b_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_15_00_b_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_15_00_b_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_01_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_16_01_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_16_01_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_16_01_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_16_01_FINREP_2_9_1,,X,,EBA_FINREP_EBA_F_16_01_FINREP_2_9_1,,,
EBA_FINREP_EBA_F_16_01_FINREP_2_9_2,,Y,,EBA_FINREP_EBA_F_16_01_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_16_01_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_16_01_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_16_01_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_16_01_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_01_a_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_16_01_a_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_16_01_a_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_16_01_a_FINREP_2016-A_2,,,
EBA_FINREP_EBA_F_16_01_b_FINREP_1,,X,,EBA_FINREP_EBA_F_16_01_b_FINREP_1,,,
EBA_FINREP_EBA_F_16_01_b_FINREP_2,,Y,,EBA_FINREP_EBA_F_16_01_b_FINREP_2,,,
EBA_FINREP_EBA_F_16_02_FINREP_1,,X,,EBA_FINREP_EBA_F_16_02_FINREP_1,,,
EBA_FINREP_EBA_F_16_02_FINREP_2,,Y,,EBA_FINREP_EBA_F_16_02_FINREP_2,,,
EBA_FINREP_EBA_F_16_02_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_16_02_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_16_02_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_16_02_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_16_02_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_16_02_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_16_02_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_16_02_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_03_FINREP_1,,X,,EBA_FINREP_EBA_F_16_03_FINREP_1,,,
EBA_FINREP_EBA_F_16_03_FINREP_2,,Y,,EBA_FINREP_EBA_F_16_03_FINREP_2,,,
EBA_FINREP_EBA_F_16_03_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_16_03_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_16_03_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_16_03_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_16_03_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_16_03_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_16_03_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_16_03_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_04_1_FINREP_2017-A_2,,X,,EBA_FINREP_EBA_F_16_04_1_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_16_04_1_FINREP_2017-A_3,,Y,,EBA_FINREP_EBA_F_16_04_1_FINREP_2017-A_3,,,
EBA_FINREP_EBA_F_16_04_1_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_16_04_1_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_04_1_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_16_04_1_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_16_04_FINREP_1,,X,,EBA_FINREP_EBA_F_16_04_FINREP_1,,,
EBA_FINREP_EBA_F_16_04_FINREP_2,,Y,,EBA_FINREP_EBA_F_16_04_FINREP_2,,,
EBA_FINREP_EBA_F_16_04_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_16_04_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_16_04_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_16_04_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_16_04_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_16_04_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_16_04_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_16_04_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_05_FINREP_1,,X,,EBA_FINREP_EBA_F_16_05_FINREP_1,,,
EBA_FINREP_EBA_F_16_05_FINREP_2,,Y,,EBA_FINREP_EBA_F_16_05_FINREP_2,,,
EBA_FINREP_EBA_F_16_05_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_16_05_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_16_05_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_16_05_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_16_05_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_16_05_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_16_05_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_16_05_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_06_FINREP_1,,X,,EBA_FINREP_EBA_F_16_06_FINREP_1,,,
EBA_FINREP_EBA_F_16_06_FINREP_2,,Y,,EBA_FINREP_EBA_F_16_06_FINREP_2,,,
EBA_FINREP_EBA_F_16_06_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_16_06_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_16_06_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_16_06_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_16_06_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_16_06_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_16_06_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_16_06_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_07_a_FINREP_2015-A_1,,X,,EBA_FINREP_EBA_F_16_07_a_FINREP_2015-A_1,,,
EBA_FINREP_EBA_F_16_07_a_FINREP_2015-A_2,,Y,,EBA_FINREP_EBA_F_16_07_a_FINREP_2015-A_2,,,
EBA_FINREP_EBA_F_16_07_a_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_16_07_a_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_16_07_a_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_16_07_a_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_16_07_a_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_16_07_a_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_16_07_a_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_16_07_a_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_07_b_FINREP_2015-A_1,,X,,EBA_FINREP_EBA_F_16_07_b_FINREP_2015-A_1,,,
EBA_FINREP_EBA_F_16_07_b_FINREP_2015-A_2,,Y,,EBA_FINREP_EBA_F_16_07_b_FINREP_2015-A_2,,,
EBA_FINREP_EBA_F_16_07_b_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_16_07_b_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_16_07_b_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_16_07_b_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_16_07_b_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_16_07_b_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_16_07_b_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_16_07_b_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_08_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_16_08_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_16_08_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_16_08_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_16_08_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_16_08_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_16_08_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_16_08_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_17_01_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_17_01_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_17_01_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_17_01_FINREP_2016-A_2,,,
EBA_FINREP_EBA_F_17_01_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_17_01_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_17_01_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_17_01_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_17_01_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_17_01_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_17_01_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_17_01_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_17_02_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_17_02_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_17_02_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_17_02_FINREP_2016-A_2,,,
EBA_FINREP_EBA_F_17_02_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_17_02_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_17_02_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_17_02_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_17_02_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_17_02_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_17_02_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_17_02_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_17_03_FINREP_2015-A_1,,X,,EBA_FINREP_EBA_F_17_03_FINREP_2015-A_1,,,
EBA_FINREP_EBA_F_17_03_FINREP_2015-A_2,,Y,,EBA_FINREP_EBA_F_17_03_FINREP_2015-A_2,,,
EBA_FINREP_EBA_F_17_03_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_17_03_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_17_03_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_17_03_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_17_03_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_17_03_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_17_03_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_17_03_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_18_00_a_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_18_00_a_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_18_00_a_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_18_00_a_FINREP_2016-A_2,,,
EBA_FINREP_EBA_F_18_00_a_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_18_00_a_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_18_00_a_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_18_00_a_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_18_00_a_FINREP_2_9_1,,X,,EBA_FINREP_EBA_F_18_00_a_FINREP_2_9_1,,,
EBA_FINREP_EBA_F_18_00_a_FINREP_2_9_2,,Y,,EBA_FINREP_EBA_F_18_00_a_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_18_00_a_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_18_00_a_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_18_00_a_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_18_00_a_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_18_00_b_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_18_00_b_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_18_00_b_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_18_00_b_FINREP_2016-A_2,,,
EBA_FINREP_EBA_F_18_00_b_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_18_00_b_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_18_00_b_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_18_00_b_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_18_00_b_FINREP_2_9_1,,X,,EBA_FINREP_EBA_F_18_00_b_FINREP_2_9_1,,,
EBA_FINREP_EBA_F_18_00_b_FINREP_2_9_2,,Y,,EBA_FINREP_EBA_F_18_00_b_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_18_00_b_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_18_00_b_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_18_00_b_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_18_00_b_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_18_00_c_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_18_00_c_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_18_00_c_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_18_00_c_FINREP_2016-A_2,,,
EBA_FINREP_EBA_F_18_00_c_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_18_00_c_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_18_00_c_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_18_00_c_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_18_00_c_FINREP_2_9_1,,X,,EBA_FINREP_EBA_F_18_00_c_FINREP_2_9_1,,,
EBA_FINREP_EBA_F_18_00_c_FINREP_2_9_2,,Y,,EBA_FINREP_EBA_F_18_00_c_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_18_00_c_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_18_00_c_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_18_00_c_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_18_00_c_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_18_00_d_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_18_00_d_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_18_00_d_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_18_00_d_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_18_00_e_FINREP_3_0-Ind_2,,X,,EBA_FINREP_EBA_F_18_00_e_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_18_00_e_FINREP_3_0-Ind_3,,Y,,EBA_FINREP_EBA_F_18_00_e_FINREP_3_0-Ind_3,,,
EBA_FINREP_EBA_F_18_01_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_18_01_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_18_01_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_18_01_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_18_02_a_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_18_02_a_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_18_02_a_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_18_02_a_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_18_02_b_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_18_02_b_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_18_02_b_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_18_02_b_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_18_02_c_FINREP_2_9_2,,X,,EBA_FINREP_EBA_F_18_02_c_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_18_02_c_FINREP_2_9_3,,Y,,EBA_FINREP_EBA_F_18_02_c_FINREP_2_9_3,,,
EBA_FINREP_EBA_F_19_00_a_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_19_00_a_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_19_00_a_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_19_00_a_FINREP_2016-A_2,,,
EBA_FINREP_EBA_F_19_00_a_FINREP_2017-A_1,,X,,EBA_FINREP_EBA_F_19_00_a_FINREP_2017-A_1,,,
EBA_FINREP_EBA_F_19_00_a_FINREP_2017-A_2,,Y,,EBA_FINREP_EBA_F_19_00_a_FINREP_2017-A_2,,,
EBA_FINREP_EBA_F_19_00_a_FINREP_2_9_1,,X,,EBA_FINREP_EBA_F_19_00_a_FINREP_2_9_1,,,
EBA_FINREP_EBA_F_19_00_a_FINREP_2_9_2,,Y,,EBA_FINREP_EBA_F_19_00_a_FINREP_2_9_2,,,
EBA_FINREP_EBA_F_19_00_a_FINREP_3_0-Ind_1,,X,,EBA_FINREP_EBA_F_19_00_a_FINREP_3_0-Ind_1,,,
EBA_FINREP_EBA_F_19_00_a_FINREP_3_0-Ind_2,,Y,,EBA_FINREP_EBA_F_19_00_a_FINREP_3_0-Ind_2,,,
EBA_FINREP_EBA_F_19_00_b_FINREP_2016-A_1,,X,,EBA_FINREP_EBA_F_19_00_b_FINREP_2016-A_1,,,
EBA_FINREP_EBA_F_19_00_b_FINREP_2016-A_2,,Y,,EBA_FINREP_EBA_F_19_00_b_FINREP_2016-A_2,,,
