ID,VARIABLE_MAPPING_ID,VARIABLE_ID,IS_SOURCE,VALID_FROM,VALID_TO
5026,DPM_CPS_MCY_TMA,NGTBL_SCRTY_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5027,DPM_mi693,EBA_mi693,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5028,DPM_ii694,EBA_ii694,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5029,DPM_mi682,EBA_mi682,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5030,DPM_si477,EBA_si477,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5031,DPM_si476,EBA_si476,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5032,DPM_si475,EBA_si475,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5033,DPM_si475,NM_ENTTY,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5034,DPM_BAS,EBA_BAS,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5035,DPM_BAS,TYP_ACCNTNG_ITM,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5036,DPM_BAS_APL,EBA_APL,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5037,DPM_BAS_APL,EBA_BAS,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5038,DPM_BAS_APL,ACCNTNG_CLSSFCTN,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5039,DPM_BAS_APL,TYP_ACCNTNG_ITM,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5040,DPM_BAS_APL,HLD_SL_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5041,DPM_BAS_APL,SBJCT_IMPRMNT_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5042,DPM_CPS,EBA_CPS,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5043,DPM_CPS,INSTTTNL_SCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5044,DPM_CPS,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5045,DPM_CPS,PRTY_RL_TYP,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5046,DPM_CPS,MN_DBTR_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5047,DPM_MCB_MCY,EBA_MCY,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5048,DPM_MCB_MCY,EBA_MCB,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5049,DPM_MCB_MCY,TYP_INSTRMNT,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5050,DPM_MCB_MCY,NGTBL_SCRTY_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5051,DPM_MCB_MCY,RPYMNT_RGHTS,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5052,DPM_MCB_MCY,PRJCT_FNNC_LN,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5053,DPM_MCG,EBA_MCG,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5054,DPM_MCG,TYP_CLLTRL,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5055,DPM_PUR,EBA_PUR,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5056,DPM_PUR,PRPS,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5057,DPM_CPS_CPZ,EBA_CPS,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5058,DPM_CPS_CPZ,EBA_CPZ,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5059,DPM_CPS_CPZ,INSTTTNL_SCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5060,DPM_CPS_CPZ,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5061,DPM_CPS_CPZ,PRTY_RL_TYP,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5062,DPM_CPS_CPZ,MN_DBTR_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5063,DPM_CPS_CPZ,ENTRPRS_SZ,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5064,DPM_MCB_MCY_2.9,EBA_MCY,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5065,DPM_MCB_MCY_2.9,EBA_MCB,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5066,DPM_MCB_MCY_2.9,TYP_INSTRMNT,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5067,DPM_MCB_MCY_2.9,NGTBL_SCRTY_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5068,DPM_MCB_MCY_2.9,CMMRCL_RL_ESTT_LN_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5069,DPM_PFS,EBA_PFS,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5070,DPM_PFS,PRFRMNG_STTS,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5071,DPM_REF,EBA_REF,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5072,DPM_FBS,EBA_FBS,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5073,DPM_MCB_MCY_MCG,EBA_MCY,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5074,DPM_MCB_MCY_MCG,EBA_MCG,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5075,DPM_MCB_MCY_MCG,EBA_MCB,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5076,DPM_MCB_MCY_MCG,TYP_INSTRMNT,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5077,DPM_MCB_MCY_MCG,NGTBL_SCRTY_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5078,DPM_MCB_MCY_MCG,CMMRCL_RL_ESTT_LN_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5079,DPM_MCB_MCY_MCG,TYP_CLLTRL,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5080,DPM_PFS_TPD,EBA_PFS,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5081,DPM_PFS_TPD,EBA_TPD,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5082,DPM_PFS_TPD,PRFRMNG_STTS,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5083,DPM_FLW,EBA_FLW,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5084,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_MCC,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5085,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_MCY,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5086,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_CPS,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5087,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_MCG,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5088,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_PUR,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5089,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,EBA_CPZ,true,1999-01-01 00:00:00,9999-12-31 00:00:00
5090,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,TYP_INSTRMNT,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5091,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,NGTBL_SCRTY_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5092,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,INSTTTNL_SCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
5093,DPM_CPS_CPZ_MCC_MCG_MCY_PUR,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01 00:00:00,9999-12-31 00:00:00
