ID,CUBE_MAPPING_ID,MAPPING_ID,VALID_FROM,VALID_TO
83,M_F_04_04_1_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
84,M_F_30_01_REF_FINREP 201,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
85,M_F_30_01_REF_FINREP 201,DPM_BAS_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
86,M_F_30_01_REF_FINREP 201,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
87,M_F_30_01_REF_FINREP 201,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
88,M_F_30_01_REF_FINREP 201,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
89,M_F_30_01_REF_FINREP 201,DPM_RPR,1999-01-01 00:00:00,9999-12-31 00:00:00
90,M_F_30_01_REF_FINREP 201,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
91,M_F_45_03_REF_FINREP 201,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
92,M_F_45_03_REF_FINREP 201,DPM_BAS_MCY_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
93,M_F_45_03_REF_FINREP 201,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
94,M_F_45_03_REF_FINREP 201,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
95,M_F_45_03_REF_FINREP 201,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
96,M_F_45_03_REF_FINREP 201,DPM_SOL,1999-01-01 00:00:00,9999-12-31 00:00:00
97,M_F_45_03_REF_FINREP 201,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
98,M_F_16_05_REF_FINREP 201,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
99,M_F_16_05_REF_FINREP 201,DPM_BAS_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
100,M_F_16_05_REF_FINREP 201,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
101,M_F_16_05_REF_FINREP 201,DPM_MCE_APL_PLD,1999-01-01 00:00:00,9999-12-31 00:00:00
102,M_F_16_05_REF_FINREP 201,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
103,M_F_04_01_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
104,M_F_04_01_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
105,M_F_04_01_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
106,M_F_20_02_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
107,M_F_20_02_REF_FINREP 3_0,DPM_BAS_MCY_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
108,M_F_20_02_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
109,M_F_20_02_REF_FINREP 3_0,DPM_LAC,1999-01-01 00:00:00,9999-12-31 00:00:00
110,M_F_20_02_REF_FINREP 3_0,DPM_MCF,1999-01-01 00:00:00,9999-12-31 00:00:00
111,M_F_20_02_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
112,M_F_04_04_1_REF_FINREP 3_0,DPM_TRI_F_04.03.1,1999-01-01 00:00:00,9999-12-31 00:00:00
