Domain_ID,Domain_Name,Num_Domain_ID,Synonyms,Logical_Type_ID,Num_Logical_Type_ID,T_Size,T_Precision,T_Scale,Native_Type,LT_Name
6D92A6E3-70F5-83C5-DC79-5AAD247526C8,Non-balance sheet recognised financial liability instrument by forbearance status type,252,NN_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_FRBRNC_STTS_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
8BCB7784-001A-A0F7-6862-70C0572ED8E6,Non-default financial asset instrument individually assessed type,253,NN_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
5C7FD197-9D82-138B-ED13-DFC7167556D7,Non-financial asset and non-financial liability type,254,NN_FNNCL_ASST_NN_FNNCL_LBLTY_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
6ED1A254-93E8-4BCC-BD8B-126227470ACD,Non-negative integers,255,INTGR_NN_NGTV,LOGDT011,522,,,,INTEGER,Integer
FAA20A39-31D6-458E-8297-A7FD01A6501F,Non-negative monetary amounts with 2 decimals,256,MNTRY_NN_NGTV_2D,LOGDT026,513,,,,NUMBER,DECIMAL
C8D91A05-701D-DB9F-7426-549016A2D4D9,Non-negative real numbers with 0 decimals,257,RL_NN_NGTV_0D,LOGDT022,536,,0,,REAL,REAL
2C968BC4-71A1-4A15-B562-1EBD51BE44D3,Non-negative real numbers with 2 decimals,258,RL_NN_NGTV_2D,LOGDT026,513,,,,NUMBER,DECIMAL
CF034369-99A0-8FFB-2215-9EE7634141C5,Non-performing exit criteria met indicator (Input Layer),259,NN_PRFRMNG_EXT_CRTR_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
B2220A93-E6EB-42BE-88D9-0BFEF7B92900,Non-performing exposure performing status reason,260,NN_PRFRMNG_EXPSR_PRFRMNG_STTS_RSN,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
F88013CE-0450-6ED0-E62F-A5AC72213D59,Non-performing prior to forbearance indicator,261,NN_PRFRMNG_PRR_FRBRNC_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
418321e8-2941-4937-bd6f-6d58cdcfac8b,Non-performing prior to forbearance indicator (Input Layer),262,NN_PRFRMNG_PRR_FRBRNC_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
70d5c86f-4390-47d4-bf13-4e776feab01a,Non-registered collateral type,263,NN_RGSTRD_PRTCN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
911A3F10-DBE8-E5EF-2FC4-110C1277C529,Non-retail exposure financial asset instrument type,264,NN_RTL_EXPSR_FNNCL_ASST_INSTRMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
5b0b10c5-abc7-4102-a854-27ecf2cd3c95,NUTS 3 codes,265,NUTS3_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,5,,,VARCHAR2,String
B0723CA9-E9FC-6603-BC4A-BD520059A198,NUTS 3 codes (Input Layer),266,NUTS3_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,5,,,VARCHAR2,String
7F2AE8E6-0698-BC9E-A477-9B051CBBB62B,Obtained collateral received instrument type,267,OBTND_CLLTRL_RCVD_INSTRMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
57F0D290-1F76-6587-2A42-C5B56CC1D26E,Obtained collateral received instrument type (Input layer),268,OBTND_CLLTRL_RCVD_INSTRMNT_TYP_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
72B1CCB2-1A0A-3F09-38D4-0BADD3E61CD5,Obtained collateral type,269,CLLTRL_OBTND_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
0FCCC46C-A99F-9F3B-113F-B2CB16C0B74E,Off-balance instrument type,270,OFF_BLNC_INSTRMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
F14E1BB9-D534-031A-7667-7910C3C21920,Off-balance sheet item given instrument by forbearance status type,271,OFF_BLNC_SHT_ITM_GVN_INSTRMNT_FRBRNC_STTS_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
071918C6-F317-2648-9BF0-C6315CDA13FC,Offices and commercial premises collateral indicator,272,OFFC_CMMRCL_PRMS_CLLTRL_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
EE2A8421-3265-03DB-0BB7-A1F366ACDF51,Organisational unit type,273,ORGNSTNL_UNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
6150484D-1093-F5B0-6591-4087D06D62C7,Organisation role type,274,ORGNSTN_RL_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
41717139-7014-6FCC-0AE8-9ADAA81728FB,Organisation type,275,ORGNSTN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
F35BD96B-A013-2ACD-CE38-E2D5E4C735C2,Organisation type by legal proceeding status,276,ORGNSTN_BY_PRCDNG_STTS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
5E4AA4E6-A4E3-06B8-9167-DAFFAA73263E,Organisation type by legal proceeding status (Input Layer),277,ORGNSTN_BY_PRCDNG_STTS_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
4D68CF72-6165-604E-B378-F99B2034CC9B,Original maturity interval,278,TM_INTRVL_SHSG4_NON_ISIN_1_ORGNL_MTRTY_INTRVL_REF,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
2082F27A-5436-5662-2FBA-E3C804568CBC,OTC Option type,279,OTC_OPTN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
D67C44FC-4B59-50D0-6DD5-F58EADCB586D,OTC Swap type,280,OTC_SWP_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
1CE369B3-67A8-F57D-6541-FC411CC7783D,Other deposit type,281,OTHR_DPST_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
D7BAEEB4-DA74-F0AB-9AC4-FED86CB24E90,Other intangible asset taken into possession type,282,OTHR_INTNGBL_ASSTS_TKN_INT_PSSSSN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
1224EF36-6634-F536-97D5-A2208ED6EBD0,Other intangible asset taken into possession type (Input Layer),283,OTHR_INTNGBL_ASSTS_TKN_INT_PSSSSN_TYP_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
4C9846B1-63C0-50A0-8EB4-EE28E7356A6F,Other intangible asset type,284,OTHR_INTGBL_ASST_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
8AD6C6C2-0E4B-ADFA-B143-E601529ADCD7,Other non-financial asset type,285,OTHR_NN_FNNCL_ASST_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
a58123d6-f2f1-4847-9648-764dc7ed6af2,Other organisation role type,286,OTHR_ORGNSTN_RL_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
08DA736C-1873-DC8E-04A6-0016296DD74D,Other organisation type,287,OTHR_ORGNSTN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
9D806F2E-413E-42D3-9703-01AED85DF63C,Overdraft indicator,288,OVRDRFT_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
D332C1BF-3235-E0FE-BB8C-FA00DC3DAB46,Overdraft indicator (Input layer),289,OVRDRFT_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
0CBDE277-054B-DEC4-FD6A-1E9A4E365DEB,Overnight deposit type,290,OVRNGHT_DPST_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
0DC0AE14-012A-4884-AACA-5A70E74A0861,Over the counter (OTC) Derivative hedge accounting standard type,291,OTC_DRVTV_HDG_ACCNTNG_STNDRD_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
D0D31557-00E7-E87D-3EAE-326614E90CFE,Over the counter (OTC) Derivative instrument type,292,OVR_CNTR_DRVTV_INSTRMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
349AC89A-5AAB-E070-84D0-FA8227AC4745,Over the counter (OTC) derivative role type,293,OTC_DRVTV_RL_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
D6C671F7-ADDD-B4D1-83C9-09B3E1C98CEC,Own company investment indicator,294,OWN_CMPNY_INVSTMNT_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
0B366D74-AFE0-2ED9-B299-117C34CF64E4,Own company investment indicator (Input Layer),295,OWN_CMPNY_INVSTMNT_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
9C79DE32-87B5-4B9E-B1DA-B8B54D2DF409,Party code type,296,PRTY_CD_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
D0551245-E927-3180-FE42-C9D973931F73,Party role type,297,PRTY_RL_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
3DD42234-B0F5-E4C9-F931-4D20C6EF5FAA,Party role type (Input Layer),298,TYP_PRTY_RL_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
3D1FE49C-E173-5227-8023-0D8E7B0E51D1,Party type,299,PRTY_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
FEB235F2-A1BB-96E9-4B11-78DB13A633F5,Party type by address,300,PRTY_TYP_ADDRSS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
95357A83-3BFE-4CFB-BD9B-46253ABDFBBF,Party type by address (Input Layer),301,PRTY_TYP_ADDRSS_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
0954E815-84CB-CAF6-8CB2-D30B3D7B033D,Past due financial asset instrument indicator,302,PST_DU_FNNCL_ASST_INSTRMNT_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
2E09906C-2688-2312-2832-04FD9228BCE9,Past due financial asset instrument indicator (Input Layer),303,PST_DU_FNNCL_ASST_INSTRMNT_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
7729ef45-af00-4b2d-b134-9612797deb10,Payment frequency,304,FRQNCY_PYMNT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
4c6671ae-3a77-4284-a171-592aba604192,Payment frequency (Input Layer),305,FRQNCY_PYMNT_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
446F78C5-CA53-434F-A67B-6D5478ED4317,Performing exposure performing status reason,306,PRFRMNG_EXPSR_PRFRMNG_STTS_RSN,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
38F97F83-D9A9-4896-1F56-2ED6CA576232,Performing forborne exposure under probation reclassified from non-performing indicator,307,PRFRMNG_FRBRN_EXPSR_PRBTN_RCLD_NN_PRFRMNG_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
b6a03089-70fd-4f79-91f3-6714a8cc9403,Performing forborne exposure under probation reclassified from non-performing indicator (Input Layer),308,P_FRBRN_EXPSR_PRBTN_RCLD_NP_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
19a7fc91-04c5-4426-a4f7-d0698d7615c8,Performing status,309,PRFRMNG_STTS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
B1327DE2-6BB7-822B-5B67-CDF7E9B25B5A,Performing Status (Input Layer),310,PRFRMNG_STTS_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
DAD0EBDC-488E-1BB8-0C1D-C0B6C87C30C6,Performing status reason,311,PRFRMNG_STTS_RSN,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
737242CA-F3EA-266E-22C5-82B4736897BF,Performing Status reason (Input Layer),312,PRFRMNG_STTS_RSN_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
1E07F0F4-F276-5E35-743E-5A366E019807,Perpetual debt security indicator,313,PRPTL_DBT_SCRTY_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
CF822F64-99BD-84EA-CDD4-5548E402742B,Perpetual debt security indicator (Input Layer),314,PRPTL_DBT_SCRTY_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
e65b0e41-e977-4f06-ae5f-07de8a14262b,Physical collateral type,315,PHYSCL_PRTCTN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
D0352C45-53DB-31CC-520B-8FE7C83B35E4,Planning permission for development indicator,316,PLNNNG_PRMSSN_DVLPMNT_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
0B008583-BD61-13DD-AE75-2AFD4E6466C4,Planning permission indicator (Input Layer),317,PLNNNG_PRMSSN_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
14C89E8C-F57F-4505-832D-C97676924FD1,Positive and negative monetary amounts with 2 decimals,318,MNTRY_ALL_2D,LOGDT026,513,,2,,NUMBER,DECIMAL
677D9EBA-60AD-8D48-F7CE-C433A0437BD4,Postal code type,319,PSTL_CD_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
488D195E-DCDF-B54E-6A64-F232A32A43BE,Potential retail exposure class financial asset instrument type,320,PTNTL_RTL_EXPSR_CLSS_FNNCL_ASST_INSTRMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
cb0c0767-a13c-4be8-adef-927c6f7690e5,Primary asset class of cover pool,321,PRMRY_ASST_CLSS_CVR_PL,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
251B637B-3B26-1956-1407-FF288B7D6DF6,Primary asset class of the cover pool (Input Layer),322,PRMRY_ASST_CLSS_CVR_PL_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
964D5F54-A5F0-CB53-F5C3-5C7834089EEB,Primary protection provider indicator,323,PRMRY_PRTCTN_PRVDR_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
F280EF3B-D5EA-8BEB-EFD4-D54B56058AD3,Project finance loan indicator,324,PRJCT_FNNC_LN_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
97e8261f-3200-4a1a-b004-e71c1c11302a,Project finance loan indicator (Input Layer),325,PRJCT_FNNC_LN_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
FBB5055B-5C5D-E32D-BCC5-C8F5EBA85111,"Property, plant and equipment not taken into possession software assets indicator",326,PPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_SFTWR_ASSTS_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
15030609-D44F-FA13-902C-9622C01FBC23,"Property, plant and equipment taken into possession software assets indicator",327,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_SFTWR_ASST_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
E14BF983-C771-5604-66D8-6B1654530A00,"Property, plant and equipment taken into possession type",328,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
0E898BA8-D8DF-126C-11F7-224AEF809D8E,"Property, plant and equipment type",329,TYP_PRPRTY_PLNT_EQPMNT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
DED0DDBC-D6A0-815D-A859-B15818550FF9,Property plant and equipment not taken into possession software assets indicator (Input Layer),330,PPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_SFTWR_ASSTS_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
8FA4F262-1570-9F27-D4E6-66B2D950E9E1,Property plant and equipment taken into possession software assets indicator (Input Layer),331,PPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_SFTWR_ASSTS_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
0031DA37-2BAA-AED5-DF52-8A1F7A5A849B,Property plant and equipment taken into possession type (Input Layer),332,PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_TYP_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
CBB712F5-0C3C-4655-82DA-81AD2DD2BBE5,Protection arrangement instrument reuse indicator,333,PRTCTN_ARRNGMNT_RS_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
97008031-8CB6-66D4-3B03-FC310EF05DA1,Protection arrangement instrument reuse indicator (Input layer),334,PRTCTN_ARRNGMNT_RS_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
BF3F5E49-902F-48B2-AE67-4C33CC7F9C5D,Protection arrangement role type,335,PRTCTN_ARRNGMNT_RL_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
B5D2F755-DAB5-1CB3-EF46-B1F4EDCB6A47,Protection arrangement role type (Input layer),336,PRTCTN_ARRNGMNT_RL_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
B9DB1A81-3460-FB12-F411-E6E8802BE4FD,Protection arrangement type,337,PRTCN_ARRNGMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
769d0172-a5b7-43b4-b2b6-354fd6af324f,Protection valuation approach,338,PRTCTN_VLTN_APPRCH,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
EA1EB444-FC71-BD27-F54A-104DEBBA126E,Provision type,339,PRVSN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
9ECA7EA5-B456-4AD8-AA91-4AD16E2D4AD7,Prudential portfolio,340,PRDNTL_PRTFL,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
9B3B29CA-C36C-6C02-D71B-3A6750D41027,Prudential Portfolio (Input Layer),341,PRDNTL_PRTFL_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
EF4AB955-8D95-4513-ED02-71FE4460FA83,Prudential portfolio type (Input Layer),342,PRDNTL_PRTFL_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
CEC28C26-EB1B-4728-B461-46A2631F6A33,Pseudo-ISO code for international organisations of the Eurostat’s ‘Balance of Payments Vademecum’.,343,INTRNTNL_ORGNSTNS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
4da9d8a2-f979-4cc6-93fd-b616088b9f61,Pseudo-ISO code for international organisations of the Eurostat’s ‘Balance of Payments Vademecum’ (Input Layer),344,INTRNTNL_ORGNSTNS_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
F353CD2B-A6B9-8455-04B2-775C2797AF77,Pulling effect indicator,345,PLLNG_EFFCT_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
e8d48f75-7f04-4965-8635-3121c8653d54,Pulling effect indicator (Input Layer),346,PLLNG_EFFCT_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
806e5236-b00c-43e6-8c82-c69f8f415db8,Purpose (Input Layer),347,PRPS_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
2078935d-1737-4bb9-9d29-db62cdd50597,Purpose type,348,PRPS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
F2695C17-41C3-AFA6-53A1-BA53E3B7900C,Rating grade credit quality,349,RTNG_GRD_CRDT_QLTY,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
03DAE4FB-D0DC-54E4-5413-8081B5A983A1,Rating grade for issuer based rating systems type,350,RTNG_GRD_ISSR_BSD_RTNG_SYSTM,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
70AA36A8-80B3-A8BA-3E96-1CF3482AE5FC,Rating grade type,351,RTNG_GRD_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
DF2F2C2A-D191-6FB6-7788-03BA7337FF6F,Rating grade type (Input Layer),352,TYP_RTNG_GRD_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
1FA07E1E-D9B6-848D-3994-82C9E3284E5A,Rating system type by nature (Grade vs. Numeric) type,353,RTN_SYSTM_TYP_NTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
195B0D40-9E5A-D35E-9B81-A73593D421A6,Rating system type by target (Input Layer),354,RTNG_SYSTM_TYP_TRGT_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
436AFE26-8093-AB5E-9934-2AED0E5C8233,Rating system type by target (Issue vs. Issuer based) type,355,RTNG_SYSTM_TYP_TRGT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
bd938efd-efca-482c-a9ca-102cab79784f,Real estate collateral location type,356,RL_ESTT_PRTCTN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
BA864143-0BB2-5696-C1AE-F694060E9FC5,Real estate collateral location type (Input Layer),357,RL_ESTT_CLLTRL_LCTN_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
A6FB7A00-F314-B3E4-6E4A-83130601409F,Real estate collateral type,358,RL_ESTT_CLLTRL_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
8100266E-F750-48D0-B98A-821400187560,Real numbers from 0 to 1 with 6 decimals,359,RL_0TO1_6D,LOGDT026,513,,,,NUMBER,DECIMAL
BC929BBF-3702-4146-9332-0B5F419F991E,Real numbers positive or negative with 6 decimals,360,RL_ALL_6D,LOGDT026,513,,6,,NUMBER,DECIMAL
A602B33C-0004-D05B-A4E1-4A2339C606D8,Real numbers with 2 decimals,361,RL_ALL_2D,LOGDT026,513,,,,NUMBER,DECIMAL
DDEEC8AD-C494-4F26-A1E3-350E54937DEF,Recognition status (Input Layer),362,BLNC_SHT_RCGNTN_FNNCL_ASST_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
97636C07-9CCB-CE11-1E22-28B347BBC4DA,Recourse indicator (Input Layer),363,EXPSR_RCRS_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
31ADF990-BD91-4DEE-BE00-9C0B6072B635,Reference rate,364,RFRNC_RT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
7ebb6bc5-1fec-4d23-99b5-d1b960b25f2a,Reference rate (Input Layer),365,RFRNC_RT_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
f5d73947-ad57-46cf-8035-1bd5b96ed8d9,Registered collateral type,366,RGSTRD_PRTCN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
96E51017-A4F3-57E8-11FC-AED9866E82A3,Registered Postal Code system country type,367,RGSTRD_PSTL_CD_SYSTM_CNTRY_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
59570B4A-4CF0-B1A5-20CD-2F726C42FA63,Registered postal code system party,368,RGSTRD_PSTL_CD_SYSTM_PRTY,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
8442BF8C-FB47-DF24-CF67-45E8F7B04BDF,Renegotiated financial asset instrument type,369,RNGTTD_FNNCL_ASST_INSTRMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
16D8BDBB-3C8A-53D8-9966-1A813475F1FE,Renegotiation status,370,RNGTTN_STTS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
bbff53b5-19b3-4367-a356-28bb6e4af3c0,Repayment rights,371,RPYMNT_RGHTS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
e960f06b-6a72-40e7-bfec-59ade4e4808b,Repayment rights (Input Layer),372,RPYMNT_RGHTS_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
B4EC1EB6-B4CF-3F87-6349-5C54D23FD2B2,Repurchase agreement component type,373,RPRCHS_AGRMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
83293803-CF66-745E-70BF-2FA8734A50D2,Repurchase agreement component type (Input Layer),374,RPRCHS_AGRMNT_CMPNNT_TYP_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
41a7c1e6-ccd0-4e1c-9775-84378911c419,Repurchase agreement instrument type,375,RPRCHS_AGRMNT_INSTRMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
E8DB2E40-B5D7-323B-18D4-4DDB76A9172F,Re-securitisation indicator,376,RSCRTSTN_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
85A72566-C4C7-D7B8-7BCB-6243CE0CDA7A,Residual maturity band,377,RSDL_MTRTY_BND,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
4861890f-2919-447f-89ae-cc163e360d2b,"Retail exposure accordign to CRR, Article 123 (b) indicator",378,RTL_EXPSR_ACCRDNG_CRR_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
88CC2B93-087E-44C1-9F7E-23A0F9331BEC,Retained debt security indicator,379,RTND_DBT_SCRTY_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
